frame_id,inference_ms,postprocess_ms,n_detections,track_ids,bboxes_xyxy,confs,footpoints,mem_total_bytes,mem_delta_bytes,mem_bytes,imgsz,model,seq
1,,,12,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[[1337.25, 433.875, 1505.25, 778.125], [440.25, 450.0, 548.25, 720.0], [1447.875, 437.25, 1594.125, 765.75], [585.1875, 441.375, 673.3125, 707.625], [731.0625, 466.125, 762.9375, 568.875], [1081.5, 450.75, 1137.0, 584.25], [678.375, 471.0, 731.625, 600.0], [665.25, 455.625, 729.0, 633.375], [936.0, 435.375, 972.0, 515.625], [1254.375, 447.0, 1289.625, 544.5], [739.125, 466.5, 764.625, 564.0], [1854.0, 390.375, 1920.0, 656.625]]","[0.802734375, 0.7431640625, 0.7294921875, 0.71826171875, 0.40380859375, 0.375, 0.347412109375, 0.33740234375, 0.323974609375, 0.309814453125, 0.3017578125, 0.266357421875]","[[1421.25, 778.125], [494.25, 720.0], [1521.0, 765.75], [629.25, 707.625], [747.0, 568.875], [1109.25, 584.25], [705.0, 600.0], [697.125, 633.375], [954.0, 515.625], [1272.0, 544.5], [751.875, 564.0], [1887.0, 656.625]]",425394176,410943488,425394176,640,yolo26s_int8_640_ncnn_model,MOT17-02
2,,,9,"[1, 2, 3, 4, 5, 6, 9, 10, 12]","[[1341.666015625, 425.41424560546875, 1515.152099609375, 781.379150390625], [441.3182067871094, 445.1188049316406, 552.3883666992188, 722.2778930664062], [1452.2069091796875, 445.71075439453125, 1594.999755859375, 766.4008178710938], [584.8170776367188, 443.3274841308594, 671.73046875, 705.6725463867188], [732.582763671875, 473.9349060058594, 762.0680541992188, 568.875], [1077.7978515625, 454.9803771972656, 1134.1939697265625, 590.432861328125], [935.8572998046875, 434.3987731933594, 972.1427001953125, 515.299560546875], [1255.5762939453125, 447.3254089355469, 1291.0269775390625, 545.4762573242188], [1855.094482421875, 390.7004089355469, 1920.0, 658.9028930664062]]","[0.7998046875, 0.6962890625, 0.68798828125, 0.66064453125, 0.376708984375, 0.442138671875, 0.338134765625, 0.264404296875, 0.265625]","[[1428.4090576171875, 781.379150390625], [496.85328674316406, 722.2778930664062], [1523.6033325195312, 766.4008178710938], [628.2737731933594, 705.6725463867188], [747.3254089355469, 568.875], [1105.9959106445312, 590.432861328125], [954.0, 515.299560546875], [1273.3016357421875, 545.4762573242188], [1887.5472412109375, 658.9028930664062]]",425394176,410943488,425394176,640,yolo26s_int8_640_ncnn_model,MOT17-02
3,,,9,"[1, 2, 3, 4, 5, 6, 9, 10, 8]","[[1344.006591796875, 425.686279296875, 1521.0413818359375, 789.4325561523438], [443.561767578125, 446.88104248046875, 553.3532104492188, 720.06787109375], [1463.8192138671875, 445.0871887207031, 1607.8983154296875, 769.7599487304688], [584.4032592773438, 443.66107177734375, 671.2223510742188, 705.3389282226562], [734.1861572265625, 475.8592834472656, 762.989990234375, 568.2711791992188], [1077.795166015625, 455.9972229003906, 1134.2413330078125, 591.2037963867188], [935.9844970703125, 433.94000244140625, 972.0155029296875, 514.3697509765625], [1256.1195068359375, 447.0896911621094, 1290.93017578125, 543.60302734375], [658.5437622070312, 451.4642333984375, 725.3043212890625, 637.5357666015625]]","[0.78466796875, 0.728515625, 0.70703125, 0.6708984375, 0.40185546875, 0.480224609375, 0.3759765625, 0.276611328125, 0.2578125]","[[1432.5239868164062, 789.4325561523438], [498.4574890136719, 720.06787109375], [1535.8587646484375, 769.7599487304688], [627.8128051757812, 705.3389282226562], [748.5880737304688, 568.2711791992188], [1106.0182495117188, 591.2037963867188], [954.0, 514.3697509765625], [1273.5248413085938, 543.60302734375], [691.9240417480469, 637.5357666015625]]",425394176,410943488,425394176,640,yolo26s_int8_640_ncnn_model,MOT17-02
4,,,7,"[1, 2, 3, 4, 5, 6, 9]","[[1348.142822265625, 424.8060607910156, 1527.212158203125, 793.1333618164062], [444.76885986328125, 446.1175537109375, 556.5177001953125, 723.038330078125], [1470.8232421875, 434.7688903808594, 1617.4365234375, 768.206298828125], [585.0958251953125, 445.1658935546875, 671.4295043945312, 704.9833374023438], [735.6124877929688, 474.8094482421875, 764.6197509765625, 567.2183837890625], [1077.7982177734375, 453.66778564453125, 1135.5216064453125, 591.6160888671875], [936.019775390625, 433.8136291503906, 971.980224609375, 514.081787109375]]","[0.83056640625, 0.7314453125, 0.68017578125, 0.6689453125, 0.4013671875, 0.411865234375, 0.39697265625]","[[1437.677490234375, 793.1333618164062], [500.6432800292969, 723.038330078125], [1544.1298828125, 768.206298828125], [628.2626647949219, 704.9833374023438], [750.1161193847656, 567.2183837890625], [1106.659912109375, 591.6160888671875], [954.0, 514.081787109375]]",425394176,410943488,425394176,640,yolo26s_int8_640_ncnn_model,MOT17-02
5,,,9,"[1, 2, 3, 4, 5, 6, 9, 10, 8]","[[1350.1849365234375, 423.2153015136719, 1530.464111328125, 795.505615234375], [444.4232177734375, 446.4237060546875, 555.950439453125, 721.2606811523438], [1478.0068359375, 430.8362121582031, 1623.7752685546875, 765.9890747070312], [584.2471313476562, 444.7842712402344, 671.4896240234375, 706.8427124023438], [736.4703369140625, 478.8918151855469, 764.6224365234375, 568.037109375], [1077.427978515625, 452.04925537109375, 1136.3486328125, 592.5093383789062], [935.8955078125, 433.5149841308594, 972.1044921875, 514.2914428710938], [1256.633056640625, 449.2806091308594, 1290.501708984375, 543.286865234375], [654.4497680664062, 453.96710205078125, 720.1377563476562, 637.64306640625]]","[0.79736328125, 0.75537109375, 0.68701171875, 0.6572265625, 0.396484375, 0.4384765625, 0.39990234375, 0.267333984375, 0.305419921875]","[[1440.3245239257812, 795.505615234375], [500.18682861328125, 721.2606811523438], [1550.8910522460938, 765.9890747070312], [627.8683776855469, 706.8427124023438], [750.54638671875, 568.037109375], [1106.8883056640625, 592.5093383789062], [954.0, 514.2914428710938], [1273.5673828125, 543.286865234375], [687.2937622070312, 637.64306640625]]",425394176,410943488,425394176,640,yolo26s_int8_640_ncnn_model,MOT17-02
6,,,8,"[1, 2, 3, 4, 5, 6, 9, 8]","[[1352.759521484375, 421.1306457519531, 1537.8326416015625, 806.1973266601562], [445.6152648925781, 446.8101501464844, 557.512451171875, 720.3518676757812], [1482.5865478515625, 429.9132995605469, 1627.406982421875, 768.1296997070312], [583.8629760742188, 444.0871276855469, 671.0825805664062, 705.8630981445312], [736.0706176757812, 475.2018737792969, 765.7373657226562, 568.8916015625], [1077.4639892578125, 451.50164794921875, 1136.47607421875, 591.712158203125], [935.7726440429688, 433.1598205566406, 972.2273559570312, 514.6466064453125], [651.5025024414062, 449.3338623046875, 718.916748046875, 638.3043212890625]]","[0.78466796875, 0.78173828125, 0.63671875, 0.68505859375, 0.43359375, 0.34765625, 0.356201171875, 0.34228515625]","[[1445.2960815429688, 806.1973266601562], [501.56385803222656, 720.3518676757812], [1554.9967651367188, 768.1296997070312], [627.4727783203125, 705.8630981445312], [750.9039916992188, 568.8916015625], [1106.9700317382812, 591.712158203125], [954.0, 514.6466064453125], [685.2096252441406, 638.3043212890625]]",425394176,410943488,425394176,640,yolo26s_int8_640_ncnn_model,MOT17-02
7,,,9,"[1, 2, 3, 4, 5, 6, 9, 8, 10]","[[1360.7164306640625, 427.09820556640625, 1539.2987060546875, 801.1424560546875], [445.8729553222656, 449.5788269042969, 558.1209716796875, 721.6173095703125], [1487.877685546875, 434.420654296875, 1628.57177734375, 768.3753662109375], [584.9219360351562, 443.8214416503906, 672.9175415039062, 707.6128540039062], [736.0166625976562, 479.1781005859375, 764.9537963867188, 570.2120971679688], [1075.7171630859375, 446.63922119140625, 1137.2366943359375, 592.9445190429688], [934.93408203125, 433.8321228027344, 972.0206909179688, 517.1316528320312], [648.9677124023438, 444.4588317871094, 718.0914916992188, 638.7779541015625], [1256.24755859375, 448.36785888671875, 1290.8572998046875, 544.6221923828125]]","[0.78662109375, 0.77685546875, 0.50537109375, 0.67333984375, 0.41357421875, 0.41552734375, 0.39990234375, 0.30029296875, 0.300048828125]","[[1450.007568359375, 801.1424560546875], [501.99696350097656, 721.6173095703125], [1558.2247314453125, 768.3753662109375], [628.9197387695312, 707.6128540039062], [750.4852294921875, 570.2120971679688], [1106.4769287109375, 592.9445190429688], [953.4773864746094, 517.1316528320312], [683.5296020507812, 638.7779541015625], [1273.5524291992188, 544.6221923828125]]",425394176,410943488,425394176,640,yolo26s_int8_640_ncnn_model,MOT17-02
8,,,10,"[1, 2, 3, 4, 5, 6, 9, 8, 16, 10]","[[1369.6239013671875, 423.2281188964844, 1546.8985595703125, 799.9520263671875], [446.4108581542969, 449.2628173828125, 559.8714599609375, 721.2980346679688], [1490.20166015625, 426.3779296875, 1632.0972900390625, 772.0711669921875], [584.8126220703125, 442.17218017578125, 673.0392456054688, 705.6568603515625], [736.6887817382812, 480.617919921875, 764.9281005859375, 568.5942993164062], [1074.489990234375, 448.7064208984375, 1135.0849609375, 591.6026611328125], [934.5932006835938, 434.33929443359375, 970.9661254882812, 516.7478637695312], [652.0030517578125, 445.02001953125, 719.6194458007812, 635.630126953125], [1445.47998046875, 425.625, 1612.4200439453125, 772.5750122070312], [1256.0086669921875, 445.5233459472656, 1291.072265625, 543.334228515625]]","[0.75390625, 0.79150390625, 0.6025390625, 0.708984375, 0.40185546875, 0.46240234375, 0.3515625, 0.345458984375, 0.380615234375, 0.306884765625]","[[1458.26123046875, 799.9520263671875], [503.1411590576172, 721.2980346679688], [1561.1494750976562, 772.0711669921875], [628.9259338378906, 705.6568603515625], [750.8084411621094, 568.5942993164062], [1104.7874755859375, 591.6026611328125], [952.7796630859375, 516.7478637695312], [685.8112487792969, 635.630126953125], [1528.9500122070312, 772.5750122070312], [1273.5404663085938, 543.334228515625]]",425394176,410943488,425394176,640,yolo26s_int8_640_ncnn_model,MOT17-02
9,,,10,"[1, 2, 3, 4, 5, 6, 9, 8, 16, 10]","[[1380.03662109375, 417.7838439941406, 1557.35400390625, 802.4603881835938], [446.7377014160156, 450.40606689453125, 561.3154296875, 721.9485473632812], [1488.713623046875, 422.0314636230469, 1631.3544921875, 776.90380859375], [584.908447265625, 442.5884094238281, 672.4258422851562, 703.9069213867188], [735.1098022460938, 480.0232238769531, 764.596435546875, 571.1423950195312], [1076.2978515625, 450.3489685058594, 1136.075439453125, 591.3021850585938], [934.7540893554688, 434.02288818359375, 970.2963256835938, 515.0505981445312], [654.8121948242188, 446.0755310058594, 721.8214721679688, 634.7034912109375], [1439.2579345703125, 424.7540588378906, 1605.17138671875, 769.0331420898438], [1254.729248046875, 445.05181884765625, 1290.308837890625, 544.4039916992188]]","[0.75732421875, 0.7841796875, 0.541015625, 0.6962890625, 0.360107421875, 0.410888671875, 0.39208984375, 0.341064453125, 0.340576171875, 0.309814453125]","[[1468.6953125, 802.4603881835938], [504.0265655517578, 721.9485473632812], [1560.0340576171875, 776.90380859375], [628.6671447753906, 703.9069213867188], [749.8531188964844, 571.1423950195312], [1106.1866455078125, 591.3021850585938], [952.5252075195312, 515.0505981445312], [688.3168334960938, 634.7034912109375], [1522.2146606445312, 769.0331420898438], [1272.51904296875, 544.4039916992188]]",425394176,410943488,425394176,640,yolo26s_int8_640_ncnn_model,MOT17-02
10,,,9,"[1, 2, 3, 4, 5, 6, 9, 8, 10]","[[1392.18359375, 423.79833984375, 1562.5823974609375, 803.2994384765625], [444.91339111328125, 446.993896484375, 564.213623046875, 728.0322875976562], [1503.8433837890625, 424.7219543457031, 1640.8438720703125, 771.4796142578125], [584.3265991210938, 442.7502136230469, 672.8087158203125, 707.3396606445312], [735.855224609375, 485.09857177734375, 764.1810302734375, 571.7736206054688], [1077.0782470703125, 451.7466125488281, 1136.347900390625, 591.4312744140625], [934.56494140625, 434.16162109375, 970.3175048828125, 516.1986083984375], [655.59130859375, 445.7351379394531, 722.9614868164062, 636.172119140625], [1254.4290771484375, 445.4029846191406, 1289.848876953125, 544.2947387695312]]","[0.74951171875, 0.77294921875, 0.67138671875, 0.6923828125, 0.41064453125, 0.46923828125, 0.398193359375, 0.367919921875, 0.3251953125]","[[1477.3829956054688, 803.2994384765625], [504.5635070800781, 728.0322875976562], [1572.3436279296875, 771.4796142578125], [628.5676574707031, 707.3396606445312], [750.0181274414062, 571.7736206054688], [1106.7130737304688, 591.4312744140625], [952.4412231445312, 516.1986083984375], [689.2763977050781, 636.172119140625], [1272.1389770507812, 544.2947387695312]]",425394176,410943488,425394176,640,yolo26s_int8_640_ncnn_model,MOT17-02
