frame_id,inference_ms,postprocess_ms,n_detections,track_ids,bboxes_xyxy,confs,footpoints,mem_total_bytes,mem_delta_bytes,mem_bytes,imgsz,model,seq
1,,,14,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[[105.33853149414062, 546.25, 173.203125, 810.4166259765625], [370.7291564941406, 413.5416259765625, 450.9374694824219, 654.7916259765625], [1733.333251953125, 465.83331298828125, 1806.6666259765625, 680.8333129882812], [1104.16650390625, 213.33331298828125, 1162.4998779296875, 393.33331298828125], [547.5, 145.20831298828125, 602.5, 326.45831298828125], [274.47918701171875, 389.375, 325.5208435058594, 600.625], [790.6248779296875, 144.16665649414062, 851.0415649414062, 330.83331298828125], [1357.083251953125, 578.3333129882812, 1439.583251953125, 809.9999389648438], [1049.583251953125, 140.41665649414062, 1110.4166259765625, 317.08331298828125], [1098.333251953125, 981.6666259765625, 1170.0, 1076.6666259765625], [505.625, 130.625, 554.375, 304.375], [229.6875, 400.83331298828125, 292.8125, 600.8333129882812], [1791.6666259765625, 204.16665649414062, 1848.333251953125, 389.9999694824219], [415.4166564941406, 104.16665649414062, 465.4166564941406, 259.1666564941406]]","[0.69921875, 0.62158203125, 0.60498046875, 0.4970703125, 0.484375, 0.439453125, 0.41455078125, 0.3994140625, 0.378662109375, 0.361572265625, 0.314453125, 0.276123046875, 0.275146484375, 0.251708984375]","[[139.2708282470703, 810.4166259765625], [410.83331298828125, 654.7916259765625], [1769.9999389648438, 680.8333129882812], [1133.3331909179688, 393.33331298828125], [575.0, 326.45831298828125], [300.00001525878906, 600.625], [820.8332214355469, 330.83331298828125], [1398.333251953125, 809.9999389648438], [1079.9999389648438, 317.08331298828125], [1134.1666259765625, 1076.6666259765625], [530.0, 304.375], [261.25, 600.8333129882812], [1819.9999389648438, 389.9999694824219], [440.4166564941406, 259.1666564941406]]",425361408,410894336,425361408,576,yolo26n_int8_576_ncnn_model,MOT17-04
2,,,13,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14]","[[105.33637237548828, 547.3346557617188, 173.0244903564453, 810.7781982421875], [371.6307373046875, 413.1800842285156, 452.928466796875, 658.0457763671875], [1733.333251953125, 467.27960205078125, 1806.666748046875, 682.2796020507812], [1101.31494140625, 215.68353271484375, 1159.5665283203125, 395.3219299316406], [546.0414428710938, 145.93145751953125, 601.0659790039062, 327.18145751953125], [273.8070983886719, 391.7251892089844, 324.385009765625, 601.1673583984375], [793.5903930664062, 147.60157775878906, 850.9688110351562, 324.5058288574219], [1357.06689453125, 576.8870239257812, 1439.599609375, 808.5537109375], [1045.9298095703125, 133.5468292236328, 1111.177490234375, 323.2300109863281], [1099.5614013671875, 982.0281982421875, 1173.1107177734375, 1079.5592041015625], [503.8071594238281, 130.80577087402344, 553.3002319335938, 307.0867614746094], [228.01014709472656, 401.37567138671875, 290.8741455078125, 600.2909545898438], [415.01031494140625, 102.53958892822266, 465.0998229980469, 257.9011535644531]]","[0.68701171875, 0.6220703125, 0.5927734375, 0.372314453125, 0.4931640625, 0.435791015625, 0.396240234375, 0.420654296875, 0.310791015625, 0.396240234375, 0.29052734375, 0.3505859375, 0.27099609375]","[[139.1804313659668, 810.7781982421875], [412.27960205078125, 658.0457763671875], [1770.0, 682.2796020507812], [1130.4407348632812, 395.3219299316406], [573.5537109375, 327.18145751953125], [299.09605407714844, 601.1673583984375], [822.2796020507812, 324.5058288574219], [1398.333251953125, 808.5537109375], [1078.5536499023438, 323.2300109863281], [1136.3360595703125, 1079.5592041015625], [528.5536956787109, 307.0867614746094], [259.44214630126953, 600.2909545898438], [440.05506896972656, 257.9011535644531]]",425361408,410894336,425361408,576,yolo26n_int8_576_ncnn_model,MOT17-04
3,,,12,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 14]","[[106.2258071899414, 548.4959716796875, 173.7300567626953, 811.165283203125], [372.31085205078125, 414.2476806640625, 453.3905334472656, 658.765869140625], [1732.906494140625, 464.2791748046875, 1807.093505859375, 681.877685546875], [1095.313232421875, 213.64776611328125, 1154.1748046875, 394.8497314453125], [545.1279296875, 148.49142456054688, 599.53515625, 327.4677429199219], [270.9386901855469, 389.51922607421875, 322.7063903808594, 603.8679809570312], [791.3819580078125, 145.1959686279297, 851.0116577148438, 329.07708740234375], [1357.8165283203125, 576.3145141601562, 1440.1492919921875, 807.33154296875], [1046.0982666015625, 134.71876525878906, 1110.5076904296875, 321.9327697753906], [1102.1260986328125, 981.447998046875, 1176.4317626953125, 1080.0], [226.12631225585938, 395.1200866699219, 290.1858825683594, 597.430908203125], [414.91351318359375, 99.82710266113281, 465.07275390625, 255.57510375976562]]","[0.69482421875, 0.654296875, 0.61767578125, 0.453857421875, 0.4599609375, 0.339599609375, 0.427978515625, 0.4384765625, 0.292724609375, 0.3408203125, 0.284912109375, 0.268310546875]","[[139.97793197631836, 811.165283203125], [412.85069274902344, 658.765869140625], [1770.0, 681.877685546875], [1124.7440185546875, 394.8497314453125], [572.33154296875, 327.4677429199219], [296.8225402832031, 603.8679809570312], [821.1968078613281, 329.07708740234375], [1398.98291015625, 807.33154296875], [1078.302978515625, 321.9327697753906], [1139.2789306640625, 1080.0], [258.1560974121094, 597.430908203125], [439.9931335449219, 255.57510375976562]]",425361408,410894336,425361408,576,yolo26n_int8_576_ncnn_model,MOT17-04
4,,,11,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 12, 14]","[[105.79753112792969, 546.6083374023438, 173.7041778564453, 810.9609985351562], [373.1094665527344, 414.11932373046875, 453.8530578613281, 658.1392822265625], [1730.08837890625, 459.5187072753906, 1807.3834228515625, 686.7826538085938], [1091.0458984375, 212.4936065673828, 1149.9056396484375, 393.2418518066406], [544.8049926757812, 149.75900268554688, 599.1488647460938, 328.3436279296875], [269.3011169433594, 388.4794616699219, 320.75274658203125, 601.2406005859375], [791.1129760742188, 143.34027099609375, 851.8602905273438, 330.98175048828125], [1357.8665771484375, 579.0281982421875, 1440.5067138671875, 810.478515625], [1104.2532958984375, 977.7904663085938, 1181.1661376953125, 1080.0], [224.79632568359375, 393.62890625, 289.50994873046875, 597.3345947265625], [415.234130859375, 98.36819458007812, 465.36126708984375, 254.23121643066406]]","[0.7060546875, 0.6328125, 0.61083984375, 0.52001953125, 0.46630859375, 0.353515625, 0.438720703125, 0.43212890625, 0.37548828125, 0.305419921875, 0.302490234375]","[[139.7508544921875, 810.9609985351562], [413.48126220703125, 658.1392822265625], [1768.7359008789062, 686.7826538085938], [1120.4757690429688, 393.2418518066406], [571.9769287109375, 328.3436279296875], [295.0269317626953, 601.2406005859375], [821.4866333007812, 330.98175048828125], [1399.1866455078125, 810.478515625], [1142.709716796875, 1080.0], [257.15313720703125, 597.3345947265625], [440.2976989746094, 254.23121643066406]]",425361408,410894336,425361408,576,yolo26n_int8_576_ncnn_model,MOT17-04
5,,,12,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 12, 14, 11]","[[105.37647247314453, 546.585693359375, 173.33270263671875, 811.4976196289062], [373.76629638671875, 412.980224609375, 454.4716491699219, 657.7406616210938], [1728.1182861328125, 458.3133544921875, 1806.1314697265625, 688.0805053710938], [1086.5823974609375, 213.22695922851562, 1145.7972412109375, 393.484375], [542.9288330078125, 152.09915161132812, 596.5608520507812, 327.8358154296875], [269.4728088378906, 388.7912902832031, 319.84893798828125, 597.21875], [789.6145629882812, 144.42694091796875, 852.369384765625, 338.9889831542969], [1356.8299560546875, 578.6892700195312, 1440.4140625, 812.7506713867188], [1107.31982421875, 978.0985107421875, 1183.80517578125, 1080.0], [223.10641479492188, 392.6819763183594, 288.50006103515625, 596.7684326171875], [414.4188537597656, 97.97772979736328, 464.5392150878906, 253.865478515625], [503.7702941894531, 132.0512237548828, 551.232177734375, 300.10302734375]]","[0.68701171875, 0.62158203125, 0.5849609375, 0.474853515625, 0.509765625, 0.3408203125, 0.453857421875, 0.432373046875, 0.408203125, 0.3349609375, 0.286376953125, 0.30615234375]","[[139.35458755493164, 811.4976196289062], [414.1189727783203, 657.7406616210938], [1767.1248779296875, 688.0805053710938], [1116.1898193359375, 393.484375], [569.7448425292969, 327.8358154296875], [294.66087341308594, 597.21875], [820.9919738769531, 338.9889831542969], [1398.6220092773438, 812.7506713867188], [1145.5625, 1080.0], [255.80323791503906, 596.7684326171875], [439.4790344238281, 253.865478515625], [527.5012359619141, 300.10302734375]]",425361408,410894336,425361408,576,yolo26n_int8_576_ncnn_model,MOT17-04
6,,,11,"[1, 2, 3, 4, 5, 7, 8, 10, 12, 14, 11]","[[106.14894104003906, 547.1862182617188, 173.77008056640625, 811.0789184570312], [374.9955749511719, 412.2926330566406, 454.2148132324219, 653.1293334960938], [1727.421630859375, 460.0761413574219, 1803.3912353515625, 684.0381469726562], [1077.9892578125, 213.2100830078125, 1138.723388671875, 393.8891906738281], [541.45751953125, 153.86422729492188, 595.4104614257812, 330.2046203613281], [788.6884765625, 144.25979614257812, 852.9619140625, 344.5915832519531], [1357.056396484375, 576.1727905273438, 1439.7879638671875, 807.5473022460938], [1109.3153076171875, 975.9296875, 1187.1011962890625, 1080.0], [224.00343322753906, 394.1061706542969, 290.0449523925781, 597.3634643554688], [415.1950378417969, 98.5124282836914, 464.998291015625, 253.20729064941406], [500.7288513183594, 129.84034729003906, 550.3370361328125, 304.1570129394531]]","[0.68212890625, 0.6220703125, 0.6044921875, 0.414794921875, 0.5, 0.43603515625, 0.476806640625, 0.4345703125, 0.382080078125, 0.291748046875, 0.27978515625]","[[139.95951080322266, 811.0789184570312], [414.6051940917969, 653.1293334960938], [1765.4064331054688, 684.0381469726562], [1108.3563232421875, 393.8891906738281], [568.4339904785156, 330.2046203613281], [820.8251953125, 344.5915832519531], [1398.4221801757812, 807.5473022460938], [1148.208251953125, 1080.0], [257.0241928100586, 597.3634643554688], [440.09666442871094, 253.20729064941406], [525.5329437255859, 304.1570129394531]]",425361408,410894336,425361408,576,yolo26n_int8_576_ncnn_model,MOT17-04
7,,,10,"[1, 2, 3, 4, 5, 7, 8, 10, 12, 11]","[[106.20551300048828, 548.2806396484375, 173.55227661132812, 811.2156372070312], [375.9812927246094, 407.5084228515625, 455.2725524902344, 647.8433837890625], [1726.2501220703125, 461.1253662109375, 1801.080322265625, 682.1952514648438], [1070.771240234375, 215.69692993164062, 1132.687255859375, 393.31365966796875], [540.7058715820312, 155.1310577392578, 595.361083984375, 333.7806091308594], [788.84521484375, 144.78781127929688, 852.7010498046875, 344.7720642089844], [1357.249267578125, 575.559326171875, 1439.452392578125, 805.3644409179688], [1114.0731201171875, 978.070556640625, 1189.751220703125, 1080.0], [222.80154418945312, 393.2363586425781, 290.1575927734375, 597.9011840820312], [501.876220703125, 134.5501251220703, 550.3338012695312, 303.4668884277344]]","[0.69775390625, 0.6162109375, 0.62744140625, 0.436767578125, 0.4951171875, 0.456787109375, 0.465576171875, 0.424560546875, 0.371337890625, 0.2734375]","[[139.8788948059082, 811.2156372070312], [415.6269226074219, 647.8433837890625], [1763.6652221679688, 682.1952514648438], [1101.729248046875, 393.31365966796875], [568.0334777832031, 333.7806091308594], [820.7731323242188, 344.7720642089844], [1398.350830078125, 805.3644409179688], [1151.9121704101562, 1080.0], [256.4795684814453, 597.9011840820312], [526.1050109863281, 303.4668884277344]]",425361408,410894336,425361408,576,yolo26n_int8_576_ncnn_model,MOT17-04
8,,,11,"[1, 2, 3, 4, 5, 7, 8, 10, 12, 11, 14]","[[106.3671875, 547.8060913085938, 174.18536376953125, 813.276123046875], [375.78851318359375, 402.2413330078125, 455.55999755859375, 643.8712768554688], [1723.816162109375, 460.9725646972656, 1797.7608642578125, 679.799560546875], [1066.3018798828125, 216.45565795898438, 1129.4169921875, 390.944091796875], [539.8504028320312, 154.9415283203125, 595.450927734375, 336.7340087890625], [790.5195922851562, 144.86398315429688, 851.5739135742188, 336.2822265625], [1357.26708984375, 576.2202758789062, 1439.3868408203125, 806.0506591796875], [1118.821533203125, 978.0712280273438, 1193.1998291015625, 1078.9520263671875], [221.22958374023438, 393.25872802734375, 288.81036376953125, 596.6821899414062], [499.48077392578125, 133.36105346679688, 552.0718994140625, 316.0638732910156], [415.3853759765625, 99.62832641601562, 465.33148193359375, 255.5706329345703]]","[0.6982421875, 0.6025390625, 0.61181640625, 0.376708984375, 0.53271484375, 0.465576171875, 0.443359375, 0.456298828125, 0.32373046875, 0.27490234375, 0.267578125]","[[140.27627563476562, 813.276123046875], [415.67425537109375, 643.8712768554688], [1760.7885131835938, 679.799560546875], [1097.8594360351562, 390.944091796875], [567.6506652832031, 336.7340087890625], [821.0467529296875, 336.2822265625], [1398.3269653320312, 806.0506591796875], [1156.0106811523438, 1078.9520263671875], [255.0199737548828, 596.6821899414062], [525.7763366699219, 316.0638732910156], [440.3584289550781, 255.5706329345703]]",425361408,410894336,425361408,576,yolo26n_int8_576_ncnn_model,MOT17-04
9,,,11,"[1, 2, 3, 4, 5, 7, 8, 10, 12, 11, 14]","[[105.88168334960938, 546.494873046875, 174.1009521484375, 814.0145874023438], [377.1595458984375, 400.6810607910156, 456.7281494140625, 641.0989379882812], [1723.2095947265625, 460.3813781738281, 1796.3970947265625, 677.2278442382812], [1062.0308837890625, 218.4373779296875, 1126.7891845703125, 390.68218994140625], [539.9512939453125, 155.79830932617188, 595.7132568359375, 337.8979797363281], [790.2774047851562, 145.1918182373047, 851.467041015625, 337.7894287109375], [1357.3936767578125, 575.6182250976562, 1439.2462158203125, 804.9034423828125], [1122.4677734375, 975.8216552734375, 1196.8331298828125, 1077.3829345703125], [218.70712280273438, 386.4980163574219, 287.755615234375, 593.97607421875], [499.0828857421875, 137.91470336914062, 550.0411376953125, 314.3376770019531], [415.9941711425781, 99.34004211425781, 465.98919677734375, 256.72894287109375]]","[0.6787109375, 0.61376953125, 0.66064453125, 0.376953125, 0.517578125, 0.439208984375, 0.449951171875, 0.430908203125, 0.271728515625, 0.360595703125, 0.26806640625]","[[139.99131774902344, 814.0145874023438], [416.94384765625, 641.0989379882812], [1759.8033447265625, 677.2278442382812], [1094.4100341796875, 390.68218994140625], [567.832275390625, 337.8979797363281], [820.8722229003906, 337.7894287109375], [1398.3199462890625, 804.9034423828125], [1159.6504516601562, 1077.3829345703125], [253.2313690185547, 593.97607421875], [524.56201171875, 314.3376770019531], [440.99168395996094, 256.72894287109375]]",425361408,410894336,425361408,576,yolo26n_int8_576_ncnn_model,MOT17-04
10,,,11,"[1, 2, 3, 4, 5, 7, 8, 10, 12, 11, 27]","[[106.68329620361328, 547.4105834960938, 174.3402557373047, 812.8665161132812], [377.84307861328125, 399.20489501953125, 457.2121276855469, 638.9093017578125], [1723.226318359375, 461.0459899902344, 1795.78759765625, 676.5955200195312], [1060.1982421875, 217.9932098388672, 1127.69677734375, 390.0438537597656], [539.2183227539062, 156.62254333496094, 595.5383911132812, 341.0671691894531], [790.5653686523438, 144.75218200683594, 852.18310546875, 339.9739990234375], [1357.48876953125, 574.8403930664062, 1439.1492919921875, 802.8089599609375], [1125.3134765625, 978.3890991210938, 1198.6650390625, 1079.0584716796875], [219.1907196044922, 378.2052307128906, 289.9246826171875, 587.7018432617188], [498.7088928222656, 135.4253387451172, 551.7899780273438, 318.3343200683594], [0.5668752789497375, 867.4999389648438, 45.74562454223633, 1080.0]]","[0.69775390625, 0.60986328125, 0.638671875, 0.369873046875, 0.51416015625, 0.4599609375, 0.44921875, 0.433837890625, 0.270263671875, 0.37158203125, 0.312255859375]","[[140.51177597045898, 812.8665161132812], [417.52760314941406, 638.9093017578125], [1759.5069580078125, 676.5955200195312], [1093.947509765625, 390.0438537597656], [567.3783569335938, 341.0671691894531], [821.3742370605469, 339.9739990234375], [1398.3190307617188, 802.8089599609375], [1161.9892578125, 1079.0584716796875], [254.55770111083984, 587.7018432617188], [525.2494354248047, 318.3343200683594], [23.156249910593033, 1080.0]]",425361408,410894336,425361408,576,yolo26n_int8_576_ncnn_model,MOT17-04
