frame_id,inference_ms,postprocess_ms,n_detections,track_ids,bboxes_xyxy,confs,footpoints,mem_total_bytes,mem_delta_bytes,mem_bytes,imgsz,model,seq
1,,,8,"[1, 2, 3, 4, 5, 6, 7, 8]","[[1696.5, 390.375, 1876.5, 734.625], [0.0, 340.125, 144.65625, 898.875], [255.65625, 450.375, 357.09375, 710.625], [1284.0, 462.375, 1363.5, 656.625], [1882.5, 388.5, 1918.5, 579.0], [115.265625, 501.75, 192.984375, 740.25], [1694.25, 391.5, 1803.75, 751.5], [0.0, 340.3125, 103.40625, 925.6875]]","[0.54638671875, 0.52294921875, 0.472412109375, 0.462158203125, 0.38427734375, 0.38134765625, 0.328125, 0.313232421875]","[[1786.5, 734.625], [72.328125, 898.875], [306.375, 710.625], [1323.75, 656.625], [1900.5, 579.0], [154.125, 740.25], [1749.0, 751.5], [51.703125, 925.6875]]",424689664,410255360,424689664,640,yolo26n_int8_640_ncnn_model,MOT17-09
2,,,8,"[1, 2, 3, 4, 5, 6, 7, 8]","[[1694.331787109375, 389.72418212890625, 1870.8583984375, 727.4658813476562], [0.0, 333.6167297363281, 145.11041259765625, 894.9700317382812], [256.4348449707031, 443.2159118652344, 360.2200927734375, 709.9741821289062], [1286.3724365234375, 467.2561950683594, 1365.032470703125, 659.5537109375], [1882.290283203125, 389.4762268066406, 1918.709716796875, 581.9287109375], [116.77507019042969, 512.8140258789062, 190.66139221191406, 739.5991821289062], [1702.51611328125, 393.77789306640625, 1811.103759765625, 749.2221069335938], [0.8910894393920898, 336.7329406738281, 104.22357940673828, 921.4571533203125]]","[0.66943359375, 0.5537109375, 0.5712890625, 0.45068359375, 0.431396484375, 0.446044921875, 0.359619140625, 0.404541015625]","[[1782.5950927734375, 727.4658813476562], [72.55520629882812, 894.9700317382812], [308.3274688720703, 709.9741821289062], [1325.7024536132812, 659.5537109375], [1900.5, 581.9287109375], [153.71823120117188, 739.5991821289062], [1756.8099365234375, 749.2221069335938], [52.557334423065186, 921.4571533203125]]",424689664,410255360,424689664,640,yolo26n_int8_640_ncnn_model,MOT17-09
3,,,6,"[1, 2, 3, 4, 5, 6]","[[1689.0694580078125, 386.3716125488281, 1867.7149658203125, 728.3062744140625], [1.6832562685012817, 321.4142761230469, 154.1999053955078, 910.0557861328125], [260.113037109375, 447.77032470703125, 361.2633972167969, 708.7051391601562], [1286.330322265625, 466.9165344238281, 1365.742431640625, 661.2288208007812], [1882.01025390625, 387.31512451171875, 1918.98974609375, 582.43115234375], [115.93991088867188, 518.2752075195312, 188.0751190185547, 739.4885864257812]]","[0.662109375, 0.599609375, 0.5166015625, 0.4580078125, 0.4072265625, 0.446044921875]","[[1778.3922119140625, 728.3062744140625], [77.94158083200455, 910.0557861328125], [310.68821716308594, 708.7051391601562], [1326.036376953125, 661.2288208007812], [1900.5, 582.43115234375], [152.00751495361328, 739.4885864257812]]",424689664,410255360,424689664,640,yolo26n_int8_640_ncnn_model,MOT17-09
4,,,6,"[1, 2, 3, 4, 5, 6]","[[1688.6339111328125, 389.0604553222656, 1867.9759521484375, 732.9598388671875], [1.6275826692581177, 307.0338439941406, 158.50990295410156, 912.119384765625], [261.5481872558594, 449.68017578125, 362.12921142578125, 710.32861328125], [1288.8289794921875, 473.57208251953125, 1365.666259765625, 662.840087890625], [1880.479736328125, 384.0570373535156, 1918.2508544921875, 582.8226928710938], [114.4236831665039, 512.6697387695312, 188.4550323486328, 739.4674682617188]]","[0.71240234375, 0.6416015625, 0.5205078125, 0.4111328125, 0.398193359375, 0.4462890625]","[[1778.304931640625, 732.9598388671875], [80.06874281167984, 912.119384765625], [311.8386993408203, 710.32861328125], [1327.2476196289062, 662.840087890625], [1899.3652954101562, 582.8226928710938], [151.43935775756836, 739.4674682617188]]",424689664,410255360,424689664,640,yolo26n_int8_640_ncnn_model,MOT17-09
5,,,6,"[1, 2, 3, 4, 5, 6]","[[1687.2615966796875, 384.7806396484375, 1869.563720703125, 735.332275390625], [0.0, 256.18658447265625, 159.2217559814453, 901.5408325195312], [258.8811950683594, 444.967041015625, 361.5067443847656, 711.6995239257812], [1291.7474365234375, 473.165771484375, 1367.9561767578125, 662.4429321289062], [1879.7972412109375, 381.12109375, 1918.18994140625, 582.6439208984375], [116.68829345703125, 520.1867065429688, 190.0457763671875, 745.5361328125]]","[0.78125, 0.7431640625, 0.5810546875, 0.369873046875, 0.46044921875, 0.384033203125]","[[1778.4126586914062, 735.332275390625], [79.61087799072266, 901.5408325195312], [310.1939697265625, 711.6995239257812], [1329.851806640625, 662.4429321289062], [1898.9935913085938, 582.6439208984375], [153.36703491210938, 745.5361328125]]",424689664,410255360,424689664,640,yolo26n_int8_640_ncnn_model,MOT17-09
6,,,6,"[1, 2, 3, 4, 5, 6]","[[1685.291259765625, 384.40594482421875, 1867.4921875, 736.075927734375], [0.0, 235.00038146972656, 160.41708374023438, 896.283935546875], [260.71844482421875, 443.3564453125, 362.2027587890625, 707.8958129882812], [1295.9884033203125, 460.5108337402344, 1375.0513916015625, 657.404052734375], [1879.3214111328125, 378.33856201171875, 1918.4490966796875, 583.3500366210938], [116.65618896484375, 510.0226135253906, 192.14268493652344, 741.9288940429688]]","[0.7734375, 0.7421875, 0.51513671875, 0.423828125, 0.386962890625, 0.353515625]","[[1776.3917236328125, 736.075927734375], [80.20854187011719, 896.283935546875], [311.4606018066406, 707.8958129882812], [1335.5198974609375, 657.404052734375], [1898.88525390625, 583.3500366210938], [154.3994369506836, 741.9288940429688]]",424689664,410255360,424689664,640,yolo26n_int8_640_ncnn_model,MOT17-09
7,,,6,"[1, 2, 3, 4, 5, 6]","[[1682.4918212890625, 379.3773498535156, 1868.965087890625, 742.2625732421875], [0.0, 228.83139038085938, 162.7776336669922, 895.535888671875], [264.9599609375, 444.1215515136719, 364.8575134277344, 706.2518920898438], [1299.078125, 454.0660705566406, 1380.9271240234375, 657.72705078125], [1876.7742919921875, 373.81951904296875, 1916.818359375, 582.0348510742188], [113.87818908691406, 508.2864685058594, 190.29502868652344, 742.9779663085938]]","[0.73046875, 0.779296875, 0.42041015625, 0.4609375, 0.40185546875, 0.423095703125]","[[1775.7284545898438, 742.2625732421875], [81.3888168334961, 895.535888671875], [314.9087371826172, 706.2518920898438], [1340.0026245117188, 657.72705078125], [1896.7963256835938, 582.0348510742188], [152.08660888671875, 742.9779663085938]]",424689664,410255360,424689664,640,yolo26n_int8_640_ncnn_model,MOT17-09
8,,,6,"[1, 2, 3, 4, 5, 6]","[[1683.746337890625, 384.9715881347656, 1869.353759765625, 749.2490844726562], [0.0, 227.87030029296875, 167.0321044921875, 899.946533203125], [270.9873962402344, 444.6861572265625, 368.48760986328125, 704.3927612304688], [1302.4268798828125, 453.03546142578125, 1384.7266845703125, 657.61572265625], [1875.0992431640625, 370.22711181640625, 1916.994384765625, 586.6215209960938], [114.62155151367188, 513.5723876953125, 189.12118530273438, 741.5457763671875]]","[0.705078125, 0.8037109375, 0.436767578125, 0.44921875, 0.350341796875, 0.39404296875]","[[1776.550048828125, 749.2490844726562], [83.51605224609375, 899.946533203125], [319.7375030517578, 704.3927612304688], [1343.5767822265625, 657.61572265625], [1896.0468139648438, 586.6215209960938], [151.87136840820312, 741.5457763671875]]",424689664,410255360,424689664,640,yolo26n_int8_640_ncnn_model,MOT17-09
9,,,6,"[1, 2, 3, 4, 5, 6]","[[1682.0960693359375, 381.34735107421875, 1867.6923828125, 749.4847412109375], [0.0, 223.26870727539062, 170.7561492919922, 901.6356201171875], [275.7566833496094, 447.47833251953125, 370.17230224609375, 703.2413940429688], [1305.21875, 452.5218811035156, 1388.3990478515625, 658.8565063476562], [1874.6234130859375, 369.4828796386719, 1916.9593505859375, 585.8240966796875], [115.75743103027344, 521.2505493164062, 189.01174926757812, 745.6218872070312]]","[0.732421875, 0.81005859375, 0.436767578125, 0.48583984375, 0.414306640625, 0.40966796875]","[[1774.8942260742188, 749.4847412109375], [85.3780746459961, 901.6356201171875], [322.96449279785156, 703.2413940429688], [1346.8088989257812, 658.8565063476562], [1895.7913818359375, 585.8240966796875], [152.38459014892578, 745.6218872070312]]",424689664,410255360,424689664,640,yolo26n_int8_640_ncnn_model,MOT17-09
10,,,7,"[1, 2, 3, 4, 5, 6, 15]","[[1675.61328125, 387.7880554199219, 1856.9788818359375, 752.7073364257812], [1.1036951541900635, 219.4136962890625, 175.3705596923828, 902.0225830078125], [279.64996337890625, 450.2972717285156, 371.020263671875, 703.120361328125], [1306.4813232421875, 451.92181396484375, 1390.3157958984375, 659.8336791992188], [1871.84716796875, 371.83709716796875, 1915.6094970703125, 591.97119140625], [113.27688598632812, 496.1129455566406, 193.03172302246094, 742.2178344726562], [0.0, 233.39999389648438, 249.98423767089844, 914.4000244140625]]","[0.58251953125, 0.79833984375, 0.39990234375, 0.4921875, 0.449951171875, 0.35009765625, 0.40380859375]","[[1766.2960815429688, 752.7073364257812], [88.23712742328644, 902.0225830078125], [325.3351135253906, 703.120361328125], [1348.3985595703125, 659.8336791992188], [1893.7283325195312, 591.97119140625], [153.15430450439453, 742.2178344726562], [124.99211883544922, 914.4000244140625]]",424689664,410255360,424689664,640,yolo26n_int8_640_ncnn_model,MOT17-09
11,,,6,"[1, 2, 4, 5, 6, 15]","[[1674.4481201171875, 389.51629638671875, 1853.747314453125, 753.5493774414062], [2.8846352100372314, 220.49331665039062, 177.5723419189453, 902.1571655273438], [1302.5885009765625, 451.02972412109375, 1387.1927490234375, 661.9500732421875], [1870.3128662109375, 375.2816467285156, 1915.63818359375, 599.7008666992188], [114.29882049560547, 506.18609619140625, 191.58224487304688, 745.3895874023438], [0.0, 235.87864685058594, 253.57028198242188, 919.7608032226562]]","[0.6572265625, 0.794921875, 0.29736328125, 0.45556640625, 0.267578125, 0.47314453125]","[[1764.0977172851562, 753.5493774414062], [90.22848856449127, 902.1571655273438], [1344.890625, 661.9500732421875], [1892.9755249023438, 599.7008666992188], [152.94053268432617, 745.3895874023438], [126.78514099121094, 919.7608032226562]]",424689664,410255360,424689664,640,yolo26n_int8_640_ncnn_model,MOT17-09
12,,,6,"[1, 2, 4, 5, 6, 15]","[[1672.2896728515625, 388.910400390625, 1850.4241943359375, 755.0062255859375], [3.3857622146606445, 233.9537811279297, 176.89608764648438, 908.5162353515625], [1304.787109375, 455.4656982421875, 1388.0970458984375, 661.011962890625], [1867.0491943359375, 371.0015563964844, 1914.451171875, 600.3804931640625], [115.30152130126953, 515.2042236328125, 189.776611328125, 745.905029296875], [0.0, 237.87767028808594, 247.6970977783203, 908.77685546875]]","[0.681640625, 0.802734375, 0.403076171875, 0.475341796875, 0.272705078125, 0.55615234375]","[[1761.35693359375, 755.0062255859375], [90.14092493057251, 908.5162353515625], [1346.4420776367188, 661.011962890625], [1890.7501831054688, 600.3804931640625], [152.53906631469727, 745.905029296875], [123.84854888916016, 908.77685546875]]",424689664,410255360,424689664,640,yolo26n_int8_640_ncnn_model,MOT17-09
13,,,5,"[1, 2, 4, 5, 6]","[[1671.739013671875, 382.4571838378906, 1849.076416015625, 751.7278442382812], [7.163130760192871, 234.07354736328125, 181.29335021972656, 904.4568481445312], [1305.2864990234375, 455.7549743652344, 1389.58935546875, 662.1404418945312], [1865.8408203125, 373.81219482421875, 1915.970947265625, 613.7866821289062], [114.336181640625, 512.3018798828125, 189.8099365234375, 747.3343505859375]]","[0.7333984375, 0.78515625, 0.413330078125, 0.38671875, 0.372802734375]","[[1760.40771484375, 751.7278442382812], [94.22824048995972, 904.4568481445312], [1347.4379272460938, 662.1404418945312], [1890.9058837890625, 613.7866821289062], [152.07305908203125, 747.3343505859375]]",424689664,410255360,424689664,640,yolo26n_int8_640_ncnn_model,MOT17-09
