frame_id,inference_ms,postprocess_ms,n_detections,track_ids,bboxes_xyxy,confs,footpoints,mem_total_bytes,mem_delta_bytes,mem_bytes,imgsz,model,seq
1,,,15,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[[369.4791564941406, 407.08331298828125, 452.1874694824219, 649.5833129882812], [103.41145324707031, 547.9166259765625, 180.7552032470703, 795.4166259765625], [1734.9998779296875, 458.75, 1804.9998779296875, 677.9166259765625], [1356.25, 566.6666259765625, 1440.4166259765625, 799.9999389648438], [1100.0, 978.75, 1171.6666259765625, 1080.0], [1046.25, 134.375, 1110.4166259765625, 318.95831298828125], [1102.9166259765625, 208.95834350585938, 1160.4166259765625, 389.375], [795.2083129882812, 151.66665649414062, 856.4583129882812, 320.83331298828125], [226.875, 402.08331298828125, 293.125, 604.5833129882812], [267.3958435058594, 360.83331298828125, 325.10418701171875, 589.1666259765625], [1637.499755859375, 261.6666564941406, 1695.8331298828125, 442.4999694824219], [0.13020706176757812, 881.25, 40.28645706176758, 1080.0], [1789.9998779296875, 204.375, 1846.6666259765625, 388.95831298828125], [545.625, 149.79165649414062, 604.375, 326.875], [879.1666259765625, 120.41665649414062, 932.4999389648438, 301.25]]","[0.7451171875, 0.7294921875, 0.64794921875, 0.60107421875, 0.56396484375, 0.5625, 0.54052734375, 0.436767578125, 0.404541015625, 0.363525390625, 0.357177734375, 0.331298828125, 0.306884765625, 0.2900390625, 0.268798828125]","[[410.83331298828125, 649.5833129882812], [142.0833282470703, 795.4166259765625], [1769.9998779296875, 677.9166259765625], [1398.3333129882812, 799.9999389648438], [1135.8333129882812, 1080.0], [1078.3333129882812, 318.95831298828125], [1131.6666259765625, 389.375], [825.8333129882812, 320.83331298828125], [260.0, 604.5833129882812], [296.25001525878906, 589.1666259765625], [1666.6664428710938, 442.4999694824219], [20.208332061767578, 1080.0], [1818.333251953125, 388.95831298828125], [575.0, 326.875], [905.8332824707031, 301.25]]",425345024,410894336,425345024,576,yolo26m_int8_576_ncnn_model,MOT17-04
2,,,14,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[[371.849853515625, 407.98724365234375, 453.4324951171875, 647.233154296875], [103.29642486572266, 546.8319091796875, 180.8702392578125, 795.0549926757812], [1733.8594970703125, 459.111572265625, 1803.247802734375, 676.1088256835938], [1355.9786376953125, 566.6666259765625, 1440.6878662109375, 801.4462280273438], [1100.7313232421875, 978.75, 1172.381591796875, 1080.0], [1045.0206298828125, 134.9173583984375, 1108.7532958984375, 318.41595458984375], [1098.447998046875, 203.715576171875, 1157.6539306640625, 389.5557861328125], [795.5271606445312, 149.4972381591797, 857.585693359375, 320.83331298828125], [223.78529357910156, 400.63702392578125, 290.0679931640625, 603.1370239257812], [266.41064453125, 359.74859619140625, 323.919921875, 587.3587646484375], [1636.2652587890625, 261.6666564941406, 1694.17529296875, 441.0537109375], [0.9397501945495605, 880.165283203125, 41.35255813598633, 1080.0], [1794.3765869140625, 206.36363220214844, 1850.967529296875, 390.58538818359375], [544.1778564453125, 143.10260009765625, 605.0989379882812, 327.0557556152344]]","[0.75830078125, 0.71142578125, 0.66064453125, 0.599609375, 0.623046875, 0.62158203125, 0.50830078125, 0.45263671875, 0.41650390625, 0.395751953125, 0.358642578125, 0.361083984375, 0.30126953125, 0.322265625]","[[412.64117431640625, 647.233154296875], [142.08333206176758, 795.0549926757812], [1768.5536499023438, 676.1088256835938], [1398.333251953125, 801.4462280273438], [1136.5564575195312, 1080.0], [1076.886962890625, 318.41595458984375], [1128.0509643554688, 389.5557861328125], [826.5564270019531, 320.83331298828125], [256.92664337158203, 603.1370239257812], [295.165283203125, 587.3587646484375], [1665.2202758789062, 441.0537109375], [21.146154165267944, 1080.0], [1822.6720581054688, 390.58538818359375], [574.6383972167969, 327.0557556152344]]",425345024,410894336,425345024,576,yolo26m_int8_576_ncnn_model,MOT17-04
3,,,14,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[[372.4186706542969, 408.3050537109375, 454.1348876953125, 647.9747924804688], [103.86962127685547, 547.6192626953125, 181.27027893066406, 795.3175048828125], [1732.86279296875, 459.82574462890625, 1801.140380859375, 672.5379028320312], [1357.327392578125, 567.6385498046875, 1441.9310302734375, 802.0181884765625], [1104.55517578125, 978.1002807617188, 1176.6009521484375, 1080.0], [1045.381103515625, 135.01016235351562, 1106.595458984375, 311.1595153808594], [1092.9415283203125, 206.18101501464844, 1150.3690185546875, 385.57757568359375], [792.7781372070312, 145.24807739257812, 856.06005859375, 320.18719482421875], [226.02401733398438, 400.5517272949219, 290.67425537109375, 597.5298461914062], [263.7456359863281, 358.9124450683594, 321.00958251953125, 585.0978393554688], [1633.338134765625, 261.6666564941406, 1692.6968994140625, 445.36907958984375], [0.5216704607009888, 876.41455078125, 41.70734786987305, 1080.0], [1794.959228515625, 205.7288818359375, 1851.8707275390625, 391.1890563964844], [543.81298828125, 142.74867248535156, 604.7000122070312, 326.9271545410156]]","[0.755859375, 0.72021484375, 0.67138671875, 0.63525390625, 0.6259765625, 0.5576171875, 0.50048828125, 0.431396484375, 0.46875, 0.379638671875, 0.294189453125, 0.358642578125, 0.262939453125, 0.298583984375]","[[413.2767791748047, 647.9747924804688], [142.56995010375977, 795.3175048828125], [1767.0015869140625, 672.5379028320312], [1399.6292114257812, 802.0181884765625], [1140.5780639648438, 1080.0], [1075.98828125, 311.1595153808594], [1121.6552734375, 385.57757568359375], [824.4190979003906, 320.18719482421875], [258.34913635253906, 597.5298461914062], [292.3776092529297, 585.0978393554688], [1663.0175170898438, 445.36907958984375], [21.114509165287018, 1080.0], [1823.4149780273438, 391.1890563964844], [574.2565002441406, 326.9271545410156]]",425345024,410894336,425345024,576,yolo26m_int8_576_ncnn_model,MOT17-04
4,,,15,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[[373.29083251953125, 408.7059020996094, 454.86614990234375, 647.9262084960938], [103.7440185546875, 547.2509155273438, 181.54302978515625, 796.0432739257812], [1732.159912109375, 458.4300537109375, 1800.9404296875, 671.791748046875], [1358.3013916015625, 571.443359375, 1441.77587890625, 802.4896240234375], [1107.9586181640625, 976.9453735351562, 1180.76904296875, 1079.9998779296875], [1046.061767578125, 135.67747497558594, 1106.7208251953125, 310.2268981933594], [1089.048095703125, 207.26019287109375, 1146.425537109375, 384.770263671875], [791.8195190429688, 143.9281005859375, 855.0000610351562, 318.7252197265625], [224.124267578125, 400.3935852050781, 289.395263671875, 598.55078125], [260.2881774902344, 357.075439453125, 317.9784240722656, 584.7449340820312], [1633.0904541015625, 262.295654296875, 1691.615966796875, 443.59368896484375], [0.30429381132125854, 873.9867553710938, 41.9906005859375, 1080.0], [1797.9063720703125, 206.44590759277344, 1854.30810546875, 390.3984375], [543.64111328125, 142.611572265625, 604.6360473632812, 327.6706237792969], [880.4127807617188, 125.19082641601562, 932.84521484375, 302.84136962890625]]","[0.76025390625, 0.7314453125, 0.67724609375, 0.6376953125, 0.623046875, 0.459716796875, 0.5283203125, 0.443359375, 0.40478515625, 0.322265625, 0.358642578125, 0.316162109375, 0.302001953125, 0.275634765625, 0.305419921875]","[[414.0784912109375, 647.9262084960938], [142.64352416992188, 796.0432739257812], [1766.5501708984375, 671.791748046875], [1400.0386352539062, 802.4896240234375], [1144.3638305664062, 1079.9998779296875], [1076.3912963867188, 310.2268981933594], [1117.73681640625, 384.770263671875], [823.4097900390625, 318.7252197265625], [256.759765625, 598.55078125], [289.13330078125, 584.7449340820312], [1662.3532104492188, 443.59368896484375], [21.14744719862938, 1080.0], [1826.1072387695312, 390.3984375], [574.1385803222656, 327.6706237792969], [906.6289978027344, 302.84136962890625]]",425345024,410894336,425345024,576,yolo26m_int8_576_ncnn_model,MOT17-04
5,,,15,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[[374.7351379394531, 407.5866394042969, 456.3377990722656, 646.6795654296875], [103.93109893798828, 546.2035522460938, 181.68736267089844, 794.7385864257812], [1731.8037109375, 459.2132568359375, 1801.1019287109375, 672.8814697265625], [1358.1099853515625, 569.5396118164062, 1442.1622314453125, 801.993896484375], [1110.7552490234375, 976.281982421875, 1183.8853759765625, 1080.0], [1045.783935546875, 136.34002685546875, 1104.8052978515625, 305.8909912109375], [1082.3988037109375, 204.94229125976562, 1142.3043212890625, 386.61993408203125], [791.4291381835938, 144.08253479003906, 854.8228149414062, 319.6344909667969], [223.8890838623047, 399.43194580078125, 289.25299072265625, 596.2114868164062], [257.8226623535156, 357.1331787109375, 314.84442138671875, 581.6284790039062], [1632.753662109375, 263.1198425292969, 1690.43701171875, 441.66314697265625], [0.14996975660324097, 870.854736328125, 42.4377555847168, 1080.0], [1798.6845703125, 206.05982971191406, 1855.1534423828125, 390.7298583984375], [543.0307006835938, 146.4438018798828, 602.7521362304688, 328.3712463378906], [881.656982421875, 126.56687927246094, 934.2606201171875, 304.55780029296875]]","[0.76318359375, 0.72509765625, 0.70458984375, 0.62060546875, 0.60791015625, 0.480712890625, 0.55029296875, 0.421630859375, 0.377685546875, 0.30517578125, 0.3662109375, 0.3193359375, 0.33837890625, 0.3076171875, 0.38525390625]","[[415.5364685058594, 646.6795654296875], [142.80923080444336, 794.7385864257812], [1766.4528198242188, 672.8814697265625], [1400.1361083984375, 801.993896484375], [1147.3203125, 1080.0], [1075.2946166992188, 305.8909912109375], [1112.3515625, 386.61993408203125], [823.1259765625, 319.6344909667969], [256.57103729248047, 596.2114868164062], [286.3335418701172, 581.6284790039062], [1661.5953369140625, 441.66314697265625], [21.29386267066002, 1080.0], [1826.9190063476562, 390.7298583984375], [572.8914184570312, 328.3712463378906], [907.9588012695312, 304.55780029296875]]",425345024,410894336,425345024,576,yolo26m_int8_576_ncnn_model,MOT17-04
6,,,15,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[[375.17620849609375, 407.19952392578125, 456.8048095703125, 646.2667236328125], [103.99796295166016, 547.3438720703125, 181.5665283203125, 795.1804809570312], [1730.666015625, 460.3836364746094, 1799.853271484375, 672.414794921875], [1358.4117431640625, 568.8477783203125, 1441.8818359375, 799.4263305664062], [1113.1129150390625, 975.1968994140625, 1186.8409423828125, 1080.0], [1047.1142578125, 136.07962036132812, 1102.7880859375, 295.3072509765625], [1078.0447998046875, 208.60948181152344, 1138.6578369140625, 387.5680236816406], [791.3272094726562, 143.9250030517578, 854.8163452148438, 320.2696533203125], [221.97642517089844, 398.22235107421875, 287.7874755859375, 595.1997680664062], [257.61865234375, 356.4566345214844, 313.3926086425781, 575.3760986328125], [1630.737548828125, 262.6296081542969, 1688.444580078125, 441.152099609375], [0.36538615822792053, 869.87939453125, 42.88416290283203, 1080.0], [1799.99462890625, 206.06924438476562, 1856.6239013671875, 391.8808288574219], [543.3399047851562, 148.9849395751953, 602.8159790039062, 330.9913024902344], [882.1777954101562, 128.16436767578125, 934.5553588867188, 305.6831359863281]]","[0.75732421875, 0.73779296875, 0.69287109375, 0.658203125, 0.5859375, 0.414306640625, 0.58154296875, 0.45556640625, 0.42236328125, 0.3251953125, 0.332763671875, 0.29833984375, 0.33447265625, 0.3359375, 0.29345703125]","[[415.9905090332031, 646.2667236328125], [142.78224563598633, 795.1804809570312], [1765.2596435546875, 672.414794921875], [1400.1467895507812, 799.4263305664062], [1149.9769287109375, 1080.0], [1074.951171875, 295.3072509765625], [1108.351318359375, 387.5680236816406], [823.07177734375, 320.2696533203125], [254.88195037841797, 595.1997680664062], [285.50563049316406, 575.3760986328125], [1659.591064453125, 441.152099609375], [21.624774530529976, 1080.0], [1828.3092651367188, 391.8808288574219], [573.0779418945312, 330.9913024902344], [908.3665771484375, 305.6831359863281]]",425345024,410894336,425345024,576,yolo26m_int8_576_ncnn_model,MOT17-04
7,,,15,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[[375.736572265625, 405.0251770019531, 457.6471862792969, 644.6807250976562], [103.73602294921875, 547.753662109375, 181.21038818359375, 795.3410034179688], [1728.833740234375, 458.14569091796875, 1798.565673828125, 670.2333374023438], [1357.067626953125, 568.5762329101562, 1440.84912109375, 799.6965942382812], [1117.045166015625, 975.421875, 1190.3236083984375, 1080.0], [1044.8826904296875, 135.96682739257812, 1099.9788818359375, 292.5813903808594], [1072.251708984375, 208.16250610351562, 1135.036376953125, 387.3414611816406], [791.6522216796875, 145.233642578125, 854.5180053710938, 320.3581848144531], [221.85934448242188, 396.07098388671875, 287.95379638671875, 591.9966430664062], [256.71356201171875, 354.7803039550781, 310.70794677734375, 565.3193359375], [1628.9422607421875, 262.15374755859375, 1686.6121826171875, 440.1097106933594], [1.0052731037139893, 869.6443481445312, 43.67959213256836, 1080.0], [1801.8734130859375, 207.0870361328125, 1857.9171142578125, 391.8386535644531], [542.1516723632812, 149.68772888183594, 601.836669921875, 333.1852111816406], [881.9472045898438, 127.61406707763672, 935.0123291015625, 307.6591491699219]]","[0.75732421875, 0.73974609375, 0.69873046875, 0.6416015625, 0.63232421875, 0.462890625, 0.625, 0.41650390625, 0.428466796875, 0.301025390625, 0.35498046875, 0.298583984375, 0.3125, 0.3212890625, 0.3212890625]","[[416.69187927246094, 644.6807250976562], [142.47320556640625, 795.3410034179688], [1763.69970703125, 670.2333374023438], [1398.9583740234375, 799.6965942382812], [1153.6843872070312, 1080.0], [1072.4307861328125, 292.5813903808594], [1103.64404296875, 387.3414611816406], [823.0851135253906, 320.3581848144531], [254.9065704345703, 591.9966430664062], [283.71075439453125, 565.3193359375], [1657.7772216796875, 440.1097106933594], [22.342432618141174, 1080.0], [1829.895263671875, 391.8386535644531], [571.9941711425781, 333.1852111816406], [908.4797668457031, 307.6591491699219]]",425345024,410894336,425345024,576,yolo26m_int8_576_ncnn_model,MOT17-04
8,,,13,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14]","[[375.8124694824219, 402.537353515625, 458.001953125, 642.4114379882812], [104.07888793945312, 547.6104736328125, 181.3563995361328, 794.5363159179688], [1728.5469970703125, 460.22772216796875, 1797.814697265625, 668.9172973632812], [1358.5728759765625, 568.75537109375, 1441.9334716796875, 798.3726806640625], [1119.9210205078125, 974.6795654296875, 1193.3111572265625, 1080.0], [1044.3975830078125, 138.14181518554688, 1098.8587646484375, 291.4201965332031], [1067.9207763671875, 209.41859436035156, 1132.9410400390625, 388.1299743652344], [792.3670043945312, 145.03750610351562, 855.0158081054688, 319.9617004394531], [221.0886993408203, 394.1822814941406, 287.07470703125, 587.4647827148438], [256.30133056640625, 354.9721984863281, 308.90081787109375, 558.8782348632812], [1.3800691366195679, 869.3658447265625, 44.25529861450195, 1080.0], [1802.2918701171875, 208.4558563232422, 1858.504638671875, 393.67578125], [540.9619750976562, 152.0441131591797, 599.9940185546875, 334.0704345703125]]","[0.76318359375, 0.7333984375, 0.708984375, 0.65283203125, 0.62744140625, 0.4794921875, 0.60205078125, 0.452392578125, 0.4921875, 0.284423828125, 0.3330078125, 0.3095703125, 0.30322265625]","[[416.90721130371094, 642.4114379882812], [142.71764373779297, 794.5363159179688], [1763.1808471679688, 668.9172973632812], [1400.253173828125, 798.3726806640625], [1156.6160888671875, 1080.0], [1071.628173828125, 291.4201965332031], [1100.430908203125, 388.1299743652344], [823.69140625, 319.9617004394531], [254.08170318603516, 587.4647827148438], [282.60107421875, 558.8782348632812], [22.81768387556076, 1080.0], [1830.3982543945312, 393.67578125], [570.4779968261719, 334.0704345703125]]",425345024,410894336,425345024,576,yolo26m_int8_576_ncnn_model,MOT17-04
9,,,14,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 14, 11, 15]","[[376.8976745605469, 401.2342529296875, 458.7110290527344, 639.77001953125], [103.5497055053711, 545.5621337890625, 181.63258361816406, 795.09814453125], [1728.074951171875, 460.13055419921875, 1797.997802734375, 669.3491821289062], [1358.0518798828125, 569.667236328125, 1442.2508544921875, 800.4756469726562], [1123.3375244140625, 974.7137451171875, 1196.311279296875, 1080.0], [1042.8502197265625, 139.614990234375, 1097.59521484375, 291.66387939453125], [1064.328857421875, 209.56825256347656, 1131.162353515625, 386.42620849609375], [792.1881713867188, 145.41677856445312, 854.5362548828125, 319.9610290527344], [221.01220703125, 391.96954345703125, 287.18365478515625, 584.0565795898438], [1.6869736909866333, 867.0769653320312, 45.226558685302734, 1080.0], [1802.685546875, 212.34478759765625, 1858.3577880859375, 395.4617004394531], [540.6198120117188, 154.42770385742188, 599.273193359375, 335.61993408203125], [1626.195556640625, 261.7316589355469, 1683.8792724609375, 438.548583984375], [887.7034301757812, 128.37110900878906, 942.893798828125, 311.47589111328125]]","[0.76171875, 0.73974609375, 0.69677734375, 0.64404296875, 0.65185546875, 0.48291015625, 0.56591796875, 0.456298828125, 0.465576171875, 0.360107421875, 0.333251953125, 0.323486328125, 0.259521484375, 0.286865234375]","[[417.8043518066406, 639.77001953125], [142.59114456176758, 795.09814453125], [1763.036376953125, 669.3491821289062], [1400.1513671875, 800.4756469726562], [1159.8244018554688, 1080.0], [1070.2227172851562, 291.66387939453125], [1097.74560546875, 386.42620849609375], [823.3622131347656, 319.9610290527344], [254.09793090820312, 584.0565795898438], [23.456766188144684, 1080.0], [1830.5216674804688, 395.4617004394531], [569.9465026855469, 335.61993408203125], [1655.0374145507812, 438.548583984375], [915.2986145019531, 311.47589111328125]]",425345024,410894336,425345024,576,yolo26m_int8_576_ncnn_model,MOT17-04
10,,,14,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 14, 11, 15]","[[376.43499755859375, 401.7851257324219, 457.7950439453125, 638.982666015625], [103.19641876220703, 545.656494140625, 181.32687377929688, 795.5881958007812], [1727.9222412109375, 460.37139892578125, 1798.1075439453125, 669.2593383789062], [1357.065673828125, 567.4535522460938, 1442.017822265625, 800.41162109375], [1126.9757080078125, 974.7515258789062, 1199.290771484375, 1080.0], [1041.856201171875, 139.9600372314453, 1097.6832275390625, 293.1983947753906], [1060.92236328125, 207.61097717285156, 1130.7025146484375, 385.5189208984375], [792.3833618164062, 146.1415252685547, 854.1226196289062, 319.4008483886719], [217.80328369140625, 391.502197265625, 285.0568542480469, 584.912841796875], [1.1620882749557495, 864.3338623046875, 45.34437561035156, 1080.0], [1802.1986083984375, 213.61343383789062, 1858.8175048828125, 399.0660095214844], [540.3570556640625, 156.236572265625, 599.2036743164062, 337.9749755859375], [1623.7099609375, 260.0220031738281, 1682.037109375, 437.5724792480469], [889.0374145507812, 130.0317840576172, 944.3021850585938, 308.82745361328125]]","[0.74853515625, 0.724609375, 0.7158203125, 0.65283203125, 0.6572265625, 0.399658203125, 0.57666015625, 0.45068359375, 0.45556640625, 0.355224609375, 0.3564453125, 0.3115234375, 0.338134765625, 0.290771484375]","[[417.1150207519531, 638.982666015625], [142.26164627075195, 795.5881958007812], [1763.014892578125, 669.2593383789062], [1399.541748046875, 800.41162109375], [1163.1332397460938, 1080.0], [1069.7697143554688, 293.1983947753906], [1095.8124389648438, 385.5189208984375], [823.2529907226562, 319.4008483886719], [251.43006896972656, 584.912841796875], [23.253231942653656, 1080.0], [1830.508056640625, 399.0660095214844], [569.7803649902344, 337.9749755859375], [1652.87353515625, 437.5724792480469], [916.6697998046875, 308.82745361328125]]",425345024,410894336,425345024,576,yolo26m_int8_576_ncnn_model,MOT17-04
