frame_id,inference_ms,postprocess_ms,n_detections,track_ids,bboxes_xyxy,confs,footpoints,mem_total_bytes,mem_delta_bytes,mem_bytes,imgsz,model,seq
1,,,7,"[1, 2, 3, 4, 5, 6, 7]","[[1339.125, 418.125, 1501.875, 778.875], [584.0625, 443.625, 675.9375, 708.375], [441.0, 445.125, 552.0, 718.875], [1452.0, 432.375, 1596.0, 764.625], [730.875, 456.75, 766.875, 567.75], [916.5, 432.0, 976.5, 586.5], [475.5, 449.25, 552.75, 716.25]]","[0.80322265625, 0.759765625, 0.6689453125, 0.6630859375, 0.568359375, 0.399658203125, 0.279541015625]","[[1420.5, 778.875], [630.0, 708.375], [496.5, 718.875], [1524.0, 764.625], [748.875, 567.75], [946.5, 586.5], [514.125, 716.25]]",425377792,410927104,425377792,640,yolo26n_fp16_640_ncnn_model,MOT17-02
2,,,6,"[1, 2, 3, 4, 5, 6]","[[1342.188232421875, 419.7520751953125, 1504.0184326171875, 778.549560546875], [584.7059936523438, 442.3233337402344, 676.595703125, 707.0733642578125], [440.68695068359375, 444.47418212890625, 552.3130493164062, 719.5258178710938], [1453.8162841796875, 438.8832702636719, 1596.787109375, 768.5299682617188], [731.2998657226562, 457.7262268066406, 767.1009521484375, 568.075439453125], [916.62353515625, 432.9762268066406, 976.37646484375, 586.825439453125]]","[0.82763671875, 0.7607421875, 0.68505859375, 0.70263671875, 0.54296875, 0.413818359375]","[[1423.1033325195312, 778.549560546875], [630.6508483886719, 707.0733642578125], [496.5, 719.5258178710938], [1525.3016967773438, 768.5299682617188], [749.2004089355469, 568.075439453125], [946.5, 586.825439453125]]",425377792,410927104,425377792,640,yolo26n_fp16_640_ncnn_model,MOT17-02
3,,,6,"[1, 2, 3, 4, 5, 6]","[[1348.17724609375, 424.4255065917969, 1514.1563720703125, 791.678955078125], [586.0476684570312, 443.2697448730469, 677.23095703125, 705.6810913085938], [441.4623718261719, 444.36260986328125, 553.2880859375, 719.6373901367188], [1465.163330078125, 441.4630432128906, 1607.0029296875, 768.9046020507812], [732.1102294921875, 459.9446716308594, 766.988037109375, 567.251953125], [916.6302490234375, 433.1433410644531, 976.3697509765625, 586.881103515625]]","[0.83544921875, 0.74853515625, 0.68994140625, 0.74365234375, 0.54052734375, 0.41357421875]","[[1431.1668090820312, 791.678955078125], [631.6393127441406, 705.6810913085938], [497.37522888183594, 719.6373901367188], [1536.0831298828125, 768.9046020507812], [749.5491333007812, 567.251953125], [946.5, 586.881103515625]]",425377792,410927104,425377792,640,yolo26n_fp16_640_ncnn_model,MOT17-02
4,,,6,"[1, 2, 3, 4, 5, 6]","[[1353.448974609375, 422.46600341796875, 1524.03515625, 799.1886596679688], [585.2051391601562, 443.59100341796875, 676.942626953125, 707.5701293945312], [442.24127197265625, 442.624267578125, 554.7767333984375, 719.0888061523438], [1469.847412109375, 434.6663513183594, 1613.5657958984375, 768.373779296875], [732.7525024414062, 458.5779724121094, 768.2928466796875, 567.862060546875], [916.615966796875, 432.0316467285156, 976.384033203125, 585.7464599609375]]","[0.82568359375, 0.76318359375, 0.7421875, 0.7314453125, 0.53271484375, 0.421630859375]","[[1438.7420654296875, 799.1886596679688], [631.0738830566406, 707.5701293945312], [498.5090026855469, 719.0888061523438], [1541.7066040039062, 768.373779296875], [750.5226745605469, 567.862060546875], [946.5, 585.7464599609375]]",425377792,410927104,425377792,640,yolo26n_fp16_640_ncnn_model,MOT17-02
5,,,6,"[1, 2, 3, 4, 5, 6]","[[1353.85107421875, 420.0673522949219, 1528.228271484375, 805.1770629882812], [585.2488403320312, 443.957763671875, 677.0410766601562, 707.9312133789062], [446.9304504394531, 443.7287902832031, 558.497314453125, 717.2500610351562], [1472.06689453125, 429.12420654296875, 1616.650390625, 768.1717529296875], [733.1259765625, 458.6641845703125, 768.5018310546875, 567.5108642578125], [916.375, 431.1111755371094, 976.625, 585.933837890625]]","[0.84619140625, 0.76171875, 0.67529296875, 0.7421875, 0.529296875, 0.418701171875]","[[1441.0396728515625, 805.1770629882812], [631.1449584960938, 707.9312133789062], [502.71388244628906, 717.2500610351562], [1544.358642578125, 768.1717529296875], [750.8139038085938, 567.5108642578125], [946.5, 585.933837890625]]",425377792,410927104,425377792,640,yolo26n_fp16_640_ncnn_model,MOT17-02
6,,,6,"[1, 2, 3, 4, 5, 6]","[[1357.481201171875, 418.9360656738281, 1533.072021484375, 807.2163696289062], [583.8523559570312, 443.26251220703125, 676.861328125, 710.9970092773438], [452.13946533203125, 443.86883544921875, 564.1334228515625, 717.9849243164062], [1477.15478515625, 425.6982116699219, 1621.3822021484375, 768.6213989257812], [733.0089721679688, 457.3365783691406, 768.7633666992188, 567.6598510742188], [916.0614624023438, 430.28118896484375, 976.9385375976562, 586.5479736328125]]","[0.8447265625, 0.76171875, 0.685546875, 0.72607421875, 0.5439453125, 0.4345703125]","[[1445.276611328125, 807.2163696289062], [630.3568420410156, 710.9970092773438], [508.1364440917969, 717.9849243164062], [1549.2684936523438, 768.6213989257812], [750.8861694335938, 567.6598510742188], [946.5, 586.5479736328125]]",425377792,410927104,425377792,640,yolo26n_fp16_640_ncnn_model,MOT17-02
7,,,6,"[1, 2, 3, 4, 5, 6]","[[1361.511962890625, 418.2752380371094, 1534.766357421875, 803.763671875], [584.0023193359375, 443.2713317871094, 677.2005615234375, 711.7869873046875], [451.71661376953125, 444.1879577636719, 564.45703125, 719.050048828125], [1481.473876953125, 429.2735900878906, 1622.209228515625, 769.2938842773438], [732.8919067382812, 457.9183654785156, 768.373291015625, 567.7144165039062], [915.6166381835938, 430.5339660644531, 976.3386840820312, 586.2489013671875]]","[0.85107421875, 0.767578125, 0.72802734375, 0.76806640625, 0.556640625, 0.376708984375]","[[1448.13916015625, 803.763671875], [630.6014404296875, 711.7869873046875], [508.0868225097656, 719.050048828125], [1551.841552734375, 769.2938842773438], [750.6325988769531, 567.7144165039062], [945.9776611328125, 586.2489013671875]]",425377792,410927104,425377792,640,yolo26n_fp16_640_ncnn_model,MOT17-02
8,,,6,"[1, 2, 3, 4, 5, 6]","[[1370.994873046875, 415.22491455078125, 1542.3536376953125, 801.9810791015625], [584.2694091796875, 442.7568054199219, 677.1190795898438, 710.4856567382812], [452.7400207519531, 444.04840087890625, 565.7599487304688, 718.666259765625], [1485.05078125, 422.4519958496094, 1626.2332763671875, 770.5597534179688], [733.1784057617188, 457.361083984375, 768.38720703125, 566.4419555664062], [914.4920654296875, 428.3265686035156, 976.0538330078125, 586.4000854492188]]","[0.8037109375, 0.7802734375, 0.74267578125, 0.77001953125, 0.55126953125, 0.396240234375]","[[1456.6742553710938, 801.9810791015625], [630.6942443847656, 710.4856567382812], [509.24998474121094, 718.666259765625], [1555.6420288085938, 770.5597534179688], [750.7828063964844, 566.4419555664062], [945.27294921875, 586.4000854492188]]",425377792,410927104,425377792,640,yolo26n_fp16_640_ncnn_model,MOT17-02
9,,,6,"[1, 2, 3, 4, 5, 13]","[[1379.7613525390625, 409.0554504394531, 1550.6414794921875, 802.1979370117188], [584.37109375, 442.3114929199219, 677.0878295898438, 710.2267456054688], [456.49688720703125, 443.99920654296875, 569.31787109375, 718.5277099609375], [1490.7572021484375, 421.0503234863281, 1629.04833984375, 769.9970092773438], [732.94873046875, 457.16094970703125, 768.705322265625, 568.0333862304688], [697.2036743164062, 449.4750061035156, 737.246337890625, 596.3250122070312]]","[0.744140625, 0.77978515625, 0.7421875, 0.73681640625, 0.53857421875, 0.35009765625]","[[1465.201416015625, 802.1979370117188], [630.7294616699219, 710.2267456054688], [512.9073791503906, 718.5277099609375], [1559.9027709960938, 769.9970092773438], [750.8270263671875, 568.0333862304688], [717.2250061035156, 596.3250122070312]]",425377792,410927104,425377792,640,yolo26n_fp16_640_ncnn_model,MOT17-02
10,,,6,"[1, 2, 3, 4, 5, 13]","[[1394.1561279296875, 413.5677490234375, 1557.2154541015625, 796.4185791015625], [584.9253540039062, 443.1631164550781, 677.5729370117188, 711.1242065429688], [458.2681884765625, 443.9833679199219, 571.0810546875, 718.4803466796875], [1494.074462890625, 418.6195068359375, 1632.579345703125, 772.7836303710938], [733.0708618164062, 457.3448181152344, 768.6005859375, 567.3573608398438], [697.0494995117188, 450.15838623046875, 738.1978149414062, 601.1087036132812]]","[0.7919921875, 0.779296875, 0.71728515625, 0.681640625, 0.52783203125, 0.326171875]","[[1475.685791015625, 796.4185791015625], [631.2491455078125, 711.1242065429688], [514.6746215820312, 718.4803466796875], [1563.326904296875, 772.7836303710938], [750.8357238769531, 567.3573608398438], [717.6236572265625, 601.1087036132812]]",425377792,410927104,425377792,640,yolo26n_fp16_640_ncnn_model,MOT17-02
