frame_id,inference_ms,postprocess_ms,n_detections,track_ids,bboxes_xyxy,confs,footpoints,mem_total_bytes,mem_delta_bytes,mem_bytes,imgsz,model,seq
1,,,12,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[[1338.0, 418.875, 1507.5, 787.125], [1444.875, 432.0, 1600.125, 768.0], [438.0, 446.25, 557.25, 722.25], [582.0, 444.0, 672.75, 709.5], [1255.125, 443.25, 1291.875, 548.25], [731.4375, 465.75, 764.0625, 567.75], [1081.5, 446.25, 1137.0, 591.75], [936.0, 432.75, 972.0, 516.75], [683.25, 472.5, 730.5, 604.5], [661.3125, 459.0, 727.6875, 639.0], [1018.875, 435.75, 1057.125, 530.25], [1307.25, 432.75, 1344.75, 546.75]]","[0.87158203125, 0.8408203125, 0.83642578125, 0.833984375, 0.53173828125, 0.52392578125, 0.4794921875, 0.43603515625, 0.3935546875, 0.334716796875, 0.3330078125, 0.27197265625]","[[1422.75, 787.125], [1522.5, 768.0], [497.625, 722.25], [627.375, 709.5], [1273.5, 548.25], [747.75, 567.75], [1109.25, 591.75], [954.0, 516.75], [706.875, 604.5], [694.5, 639.0], [1038.0, 530.25], [1326.0, 546.75]]",425426944,410959872,425426944,640,yolo26s_fp16_640_ncnn_model,MOT17-02
2,,,10,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11]","[[1344.390380859375, 418.5495910644531, 1515.4278564453125, 790.0537109375], [1449.08544921875, 432.3254089355469, 1605.026123046875, 770.2778930664062], [439.6482238769531, 445.59918212890625, 559.5067138671875, 722.9008178710938], [582.6434936523438, 444.0, 673.408203125, 709.5], [1255.1396484375, 443.25, 1291.8603515625, 548.25], [732.1753540039062, 466.7262268066406, 764.6263427734375, 568.075439453125], [1080.7901611328125, 451.7820129394531, 1135.1065673828125, 594.0278930664062], [936.4015502929688, 433.0754089355469, 971.5984497070312, 515.1229248046875], [656.4655151367188, 455.09503173828125, 724.7245483398438, 640.3016357421875], [1019.1324462890625, 436.40081787109375, 1056.8675537109375, 529.5991821289062]]","[0.88818359375, 0.822265625, 0.85693359375, 0.8251953125, 0.50439453125, 0.5078125, 0.490478515625, 0.47021484375, 0.308349609375, 0.321533203125]","[[1429.9091186523438, 790.0537109375], [1527.0557861328125, 770.2778930664062], [499.5774688720703, 722.9008178710938], [628.0258483886719, 709.5], [1273.5, 548.25], [748.4008483886719, 568.075439453125], [1107.9483642578125, 594.0278930664062], [954.0, 515.1229248046875], [690.5950317382812, 640.3016357421875], [1038.0, 529.5991821289062]]",425426944,410959872,425426944,640,yolo26s_fp16_640_ncnn_model,MOT17-02
3,,,10,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11]","[[1346.327880859375, 418.7850341796875, 1520.606201171875, 797.2547607421875], [1455.9033203125, 433.2560729980469, 1611.43505859375, 770.9600219726562], [440.0121765136719, 446.3628845214844, 559.8121337890625, 723.3041381835938], [583.0043334960938, 444.0, 673.8549194335938, 709.5], [1256.2269287109375, 444.12701416015625, 1291.9423828125, 546.2036743164062], [732.5293579101562, 468.35888671875, 764.4949951171875, 567.8379516601562], [1081.2337646484375, 451.54559326171875, 1135.399169921875, 593.2361450195312], [935.7471313476562, 432.8357238769531, 971.0719604492188, 515.1405639648438], [653.3467407226562, 454.7118835449219, 722.4561157226562, 642.5473022460938], [1018.3622436523438, 433.5716857910156, 1056.461669921875, 527.7237548828125]]","[0.86767578125, 0.81201171875, 0.85595703125, 0.8310546875, 0.5068359375, 0.5498046875, 0.52734375, 0.50439453125, 0.319091796875, 0.337890625]","[[1433.467041015625, 797.2547607421875], [1533.669189453125, 770.9600219726562], [499.9121551513672, 723.3041381835938], [628.4296264648438, 709.5], [1274.0846557617188, 546.2036743164062], [748.5121765136719, 567.8379516601562], [1108.3164672851562, 593.2361450195312], [953.4095458984375, 515.1405639648438], [687.9014282226562, 642.5473022460938], [1037.4119567871094, 527.7237548828125]]",425426944,410959872,425426944,640,yolo26s_fp16_640_ncnn_model,MOT17-02
4,,,11,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12]","[[1349.537109375, 419.14849853515625, 1525.072021484375, 800.342529296875], [1467.9012451171875, 429.5392150878906, 1622.8955078125, 768.2723388671875], [440.63800048828125, 446.0435485839844, 561.04150390625, 723.9915161132812], [583.0859985351562, 443.42755126953125, 674.0027465820312, 708.9275512695312], [1256.5584716796875, 444.4008483886719, 1291.9759521484375, 545.564697265625], [733.388916015625, 465.95343017578125, 765.99365234375, 567.1793212890625], [1079.48876953125, 449.6502685546875, 1135.1107177734375, 594.6824951171875], [935.5321044921875, 432.75714111328125, 970.9266357421875, 515.173095703125], [651.4982299804688, 453.24713134765625, 721.0039672851562, 642.4046020507812], [1016.9407348632812, 431.2594909667969, 1056.3780517578125, 528.5816650390625], [1306.67578125, 432.3919372558594, 1343.8919677734375, 545.67578125]]","[0.876953125, 0.80419921875, 0.86328125, 0.83056640625, 0.52392578125, 0.52685546875, 0.51806640625, 0.50927734375, 0.3671875, 0.399658203125, 0.2509765625]","[[1437.3045654296875, 800.342529296875], [1545.3983764648438, 768.2723388671875], [500.8397521972656, 723.9915161132812], [628.5443725585938, 708.9275512695312], [1274.2672119140625, 545.564697265625], [749.6912841796875, 567.1793212890625], [1107.2997436523438, 594.6824951171875], [953.2293701171875, 515.173095703125], [686.2510986328125, 642.4046020507812], [1036.6593933105469, 528.5816650390625], [1325.2838745117188, 545.67578125]]",425426944,410959872,425426944,640,yolo26s_fp16_640_ncnn_model,MOT17-02
5,,,11,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12]","[[1352.894287109375, 418.9908752441406, 1529.428955078125, 802.52587890625], [1474.6195068359375, 427.4958801269531, 1629.9384765625, 769.3095092773438], [440.8226318359375, 446.2048034667969, 561.4044799804688, 723.9210815429688], [583.060791015625, 443.79754638671875, 674.0716552734375, 709.2975463867188], [1255.9766845703125, 445.3043212890625, 1291.5267333984375, 546.8099975585938], [733.9427490234375, 467.92022705078125, 766.1618041992188, 567.5272216796875], [1078.4210205078125, 449.2927551269531, 1134.4405517578125, 594.8668823242188], [936.0035400390625, 432.7352600097656, 971.4769287109375, 515.1961059570312], [650.3873901367188, 453.902587890625, 719.0333251953125, 641.1961059570312], [1014.2797241210938, 431.6504821777344, 1054.2276611328125, 529.9886474609375], [1306.0684814453125, 432.3592529296875, 1343.2421875, 545.5776977539062]]","[0.8642578125, 0.79931640625, 0.8720703125, 0.83251953125, 0.5380859375, 0.51904296875, 0.4931640625, 0.471435546875, 0.489013671875, 0.32373046875, 0.280029296875]","[[1441.16162109375, 802.52587890625], [1552.2789916992188, 769.3095092773438], [501.1135559082031, 723.9210815429688], [628.5662231445312, 709.2975463867188], [1273.751708984375, 546.8099975585938], [750.0522766113281, 567.5272216796875], [1106.4307861328125, 594.8668823242188], [953.740234375, 515.1961059570312], [684.7103576660156, 641.1961059570312], [1034.2536926269531, 529.9886474609375], [1324.6553344726562, 545.5776977539062]]",425426944,410959872,425426944,640,yolo26s_fp16_640_ncnn_model,MOT17-02
6,,,11,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12]","[[1356.30029296875, 417.86407470703125, 1533.6768798828125, 804.1694946289062], [1481.2152099609375, 425.7907409667969, 1635.9080810546875, 768.6144409179688], [442.1773376464844, 447.8670959472656, 562.3198852539062, 723.3400268554688], [582.7302856445312, 443.6624450683594, 674.3960571289062, 710.7733764648438], [1255.3505859375, 445.85369873046875, 1290.71826171875, 546.9815673828125], [733.8062744140625, 467.2544250488281, 766.4819946289062, 567.9319458007812], [1078.3560791015625, 448.11444091796875, 1135.0218505859375, 594.90234375], [935.415771484375, 432.73114013671875, 971.3524169921875, 516.2852172851562], [649.1524047851562, 451.7658996582031, 718.3299560546875, 641.0147094726562], [1013.491455078125, 432.1358337402344, 1053.3865966796875, 530.2284545898438], [1306.7279052734375, 431.53802490234375, 1344.369384765625, 546.3702392578125]]","[0.82568359375, 0.79296875, 0.8798828125, 0.83642578125, 0.50244140625, 0.52783203125, 0.4453125, 0.45703125, 0.60400390625, 0.298828125, 0.28271484375]","[[1444.9885864257812, 804.1694946289062], [1558.5616455078125, 768.6144409179688], [502.2486114501953, 723.3400268554688], [628.5631713867188, 710.7733764648438], [1273.034423828125, 546.9815673828125], [750.1441345214844, 567.9319458007812], [1106.68896484375, 594.90234375], [953.3840942382812, 516.2852172851562], [683.7411804199219, 641.0147094726562], [1033.4390258789062, 530.2284545898438], [1325.5486450195312, 546.3702392578125]]",425426944,410959872,425426944,640,yolo26s_fp16_640_ncnn_model,MOT17-02
7,,,10,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11]","[[1360.273681640625, 415.1210632324219, 1537.3092041015625, 802.78759765625], [1483.905029296875, 423.4242858886719, 1639.0970458984375, 770.2066040039062], [441.8861083984375, 449.4947814941406, 562.2951049804688, 724.1786499023438], [583.177978515625, 442.8318786621094, 674.9798583984375, 709.9766845703125], [1255.20703125, 444.1701965332031, 1291.4227294921875, 547.842529296875], [734.1873779296875, 470.6853332519531, 766.127197265625, 568.597412109375], [1078.4600830078125, 450.8462829589844, 1135.14453125, 596.9835205078125], [934.5904541015625, 432.9930419921875, 970.888427734375, 517.4485473632812], [647.8395385742188, 451.57098388671875, 718.061767578125, 644.5950317382812], [1015.74658203125, 433.14251708984375, 1054.82666015625, 529.5211791992188]]","[0.8359375, 0.65673828125, 0.876953125, 0.83544921875, 0.54833984375, 0.54248046875, 0.5625, 0.40087890625, 0.5458984375, 0.302490234375]","[[1448.7914428710938, 802.78759765625], [1561.5010375976562, 770.2066040039062], [502.0906066894531, 724.1786499023438], [629.0789184570312, 709.9766845703125], [1273.3148803710938, 547.842529296875], [750.1572875976562, 568.597412109375], [1106.8023071289062, 596.9835205078125], [952.7394409179688, 517.4485473632812], [682.9506530761719, 644.5950317382812], [1035.28662109375, 529.5211791992188]]",425426944,410959872,425426944,640,yolo26s_fp16_640_ncnn_model,MOT17-02
8,,,11,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12]","[[1370.2550048828125, 414.1396179199219, 1546.2021484375, 804.2200317382812], [1480.578369140625, 423.9186096191406, 1633.7318115234375, 771.5553588867188], [442.1834716796875, 449.27264404296875, 563.3840942382812, 724.2120361328125], [583.6161499023438, 443.0538330078125, 675.416259765625, 709.1607055664062], [1255.392578125, 443.8192443847656, 1291.4447021484375, 546.8652954101562], [734.1063842773438, 471.3918151855469, 766.17333984375, 569.3596801757812], [1077.103759765625, 447.9836120605469, 1134.551025390625, 595.3952026367188], [934.3571166992188, 432.0621643066406, 970.66650390625, 516.8318481445312], [649.4635009765625, 452.0467224121094, 719.0491333007812, 643.326416015625], [1016.1903686523438, 436.1324768066406, 1053.737060546875, 528.7374267578125], [1305.9639892578125, 431.8570556640625, 1343.406494140625, 546.0546264648438]]","[0.8505859375, 0.6904296875, 0.88427734375, 0.83740234375, 0.55859375, 0.55908203125, 0.44140625, 0.440185546875, 0.468017578125, 0.2607421875, 0.27587890625]","[[1458.2285766601562, 804.2200317382812], [1557.1550903320312, 771.5553588867188], [502.7837829589844, 724.2120361328125], [629.5162048339844, 709.1607055664062], [1273.4186401367188, 546.8652954101562], [750.1398620605469, 569.3596801757812], [1105.827392578125, 595.3952026367188], [952.5118103027344, 516.8318481445312], [684.2563171386719, 643.326416015625], [1034.9637145996094, 528.7374267578125], [1324.6852416992188, 546.0546264648438]]",425426944,410959872,425426944,640,yolo26s_fp16_640_ncnn_model,MOT17-02
9,,,11,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12]","[[1380.37548828125, 411.5255432128906, 1554.874755859375, 804.9166870117188], [1479.5848388671875, 422.1374206542969, 1631.0084228515625, 772.0455932617188], [441.6108703613281, 448.9081726074219, 563.9022827148438, 724.4702758789062], [583.5157470703125, 442.6322326660156, 675.3045043945312, 708.348388671875], [1254.909912109375, 443.68585205078125, 1290.988037109375, 546.4996948242188], [733.4116821289062, 471.8695983886719, 765.8046875, 570.3934936523438], [1076.5430908203125, 446.4342956542969, 1134.42626953125, 595.302734375], [933.8150634765625, 432.7371826171875, 970.0422973632812, 517.6060791015625], [651.62109375, 451.7534484863281, 720.5543212890625, 641.2844848632812], [1017.1987915039062, 440.3546142578125, 1053.5799560546875, 529.4923706054688], [1305.7647705078125, 431.6990661621094, 1343.2552490234375, 546.2360229492188]]","[0.853515625, 0.68359375, 0.88671875, 0.84130859375, 0.5712890625, 0.5439453125, 0.451416015625, 0.396240234375, 0.462890625, 0.318115234375, 0.325439453125]","[[1467.6251220703125, 804.9166870117188], [1555.296630859375, 772.0455932617188], [502.75657653808594, 724.4702758789062], [629.4101257324219, 708.348388671875], [1272.948974609375, 546.4996948242188], [749.6081848144531, 570.3934936523438], [1105.4846801757812, 595.302734375], [951.9286804199219, 517.6060791015625], [686.0877075195312, 641.2844848632812], [1035.3893737792969, 529.4923706054688], [1324.510009765625, 546.2360229492188]]",425426944,410959872,425426944,640,yolo26s_fp16_640_ncnn_model,MOT17-02
10,,,11,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12]","[[1393.06689453125, 413.35394287109375, 1562.862548828125, 804.3452758789062], [1497.126953125, 420.774658203125, 1646.0419921875, 770.9530639648438], [442.1298828125, 446.4703063964844, 566.3633422851562, 724.8101806640625], [583.5231323242188, 443.2455139160156, 675.199462890625, 708.30810546875], [1255.1817626953125, 443.63726806640625, 1291.392333984375, 546.3702392578125], [733.249755859375, 473.02947998046875, 765.5608520507812, 570.7581176757812], [1077.8406982421875, 448.64630126953125, 1134.9200439453125, 595.5088500976562], [933.9508056640625, 432.4873352050781, 970.5042724609375, 518.388427734375], [651.2526245117188, 451.16253662109375, 720.8265991210938, 643.0531005859375], [1018.9888916015625, 446.51995849609375, 1053.1688232421875, 529.2470092773438], [1305.691650390625, 431.6454162597656, 1343.216064453125, 546.3001098632812]]","[0.80517578125, 0.728515625, 0.888671875, 0.8427734375, 0.58203125, 0.5224609375, 0.487548828125, 0.45556640625, 0.5068359375, 0.2578125, 0.294677734375]","[[1477.9647216796875, 804.3452758789062], [1571.58447265625, 770.9530639648438], [504.2466125488281, 724.8101806640625], [629.3612976074219, 708.30810546875], [1273.2870483398438, 546.3702392578125], [749.4053039550781, 570.7581176757812], [1106.38037109375, 595.5088500976562], [952.2275390625, 518.388427734375], [686.0396118164062, 643.0531005859375], [1036.078857421875, 529.2470092773438], [1324.453857421875, 546.3001098632812]]",425426944,410959872,425426944,640,yolo26s_fp16_640_ncnn_model,MOT17-02
