frame_id,inference_ms,postprocess_ms,n_detections,track_ids,bboxes_xyxy,confs,footpoints,mem_total_bytes,mem_delta_bytes,mem_bytes,imgsz,model,seq
1,,,15,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[[369.89581298828125, 411.4582824707031, 452.6041564941406, 646.875], [101.14582061767578, 547.0833129882812, 182.1875, 796.2499389648438], [1096.66650390625, 979.583251953125, 1169.9998779296875, 1080.0], [1734.999755859375, 454.5832824707031, 1808.3331298828125, 678.75], [1101.25, 207.91665649414062, 1158.75, 385.4166564941406], [1359.583251953125, 571.25, 1433.75, 795.4166259765625], [1045.4166259765625, 131.04165649414062, 1107.9166259765625, 318.95831298828125], [0.10416793823242188, 879.1666259765625, 41.5625, 1079.1666259765625], [228.02081298828125, 399.58331298828125, 296.14581298828125, 600.4166259765625], [263.02081298828125, 366.66668701171875, 327.8125, 588.3333740234375], [790.8333129882812, 147.29165649414062, 855.8333129882812, 326.0416564941406], [546.0416259765625, 149.16665649414062, 603.9583129882812, 326.6666564941406], [1635.833251953125, 261.6666564941406, 1700.833251953125, 439.9999694824219], [277.08331298828125, 380.20831298828125, 325.0, 586.4583129882812], [498.75, 132.29165649414062, 556.25, 302.70831298828125]]","[0.8271484375, 0.82666015625, 0.75244140625, 0.712890625, 0.65478515625, 0.65283203125, 0.63623046875, 0.607421875, 0.6015625, 0.53076171875, 0.427978515625, 0.403564453125, 0.400634765625, 0.3369140625, 0.334716796875]","[[411.24998474121094, 646.875], [141.6666603088379, 796.2499389648438], [1133.3331909179688, 1080.0], [1771.6664428710938, 678.75], [1130.0, 385.4166564941406], [1396.6666259765625, 795.4166259765625], [1076.6666259765625, 318.95831298828125], [20.83333396911621, 1079.1666259765625], [262.08331298828125, 600.4166259765625], [295.4166564941406, 588.3333740234375], [823.3333129882812, 326.0416564941406], [574.9999694824219, 326.6666564941406], [1668.333251953125, 439.9999694824219], [301.0416564941406, 586.4583129882812], [527.5, 302.70831298828125]]",425410560,410959872,425410560,576,yolo26s_fp16_576_ncnn_model,MOT17-04
2,,,14,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15]","[[370.5643310546875, 411.63909912109375, 454.1051025390625, 649.5867309570312], [101.01260375976562, 547.8064575195312, 181.59759521484375, 795.5267944335938], [1099.9114990234375, 978.4985961914062, 1173.986572265625, 1080.0], [1734.115234375, 454.94488525390625, 1806.3253173828125, 675.495849609375], [1096.94384765625, 207.37429809570312, 1154.37841796875, 384.5127258300781], [1359.449951171875, 570.888427734375, 1433.88330078125, 795.7781982421875], [1045.726806640625, 131.2224578857422, 1107.6064453125, 317.33123779296875], [0.40537703037261963, 878.0819091796875, 42.029624938964844, 1078.8050537109375], [225.8759002685547, 401.0295715332031, 293.9518737792969, 601.8629150390625], [261.8416748046875, 364.8587951660156, 327.1838073730469, 588.6948852539062], [791.0862426757812, 145.3030242919922, 857.026611328125, 326.5840148925781], [544.466552734375, 146.4548797607422, 603.3640747070312, 327.2090148925781], [1634.0167236328125, 260.9435119628906, 1699.757080078125, 441.4462890625], [497.9198303222656, 132.65322875976562, 555.6338500976562, 303.79302978515625]]","[0.81591796875, 0.8291015625, 0.75537109375, 0.73974609375, 0.60302734375, 0.634765625, 0.61962890625, 0.69482421875, 0.6328125, 0.5693359375, 0.40380859375, 0.42529296875, 0.433837890625, 0.301025390625]","[[412.334716796875, 649.5867309570312], [141.3050994873047, 795.5267944335938], [1136.9490356445312, 1080.0], [1770.2202758789062, 675.495849609375], [1125.6611328125, 384.5127258300781], [1396.6666259765625, 795.7781982421875], [1076.6666259765625, 317.33123779296875], [21.21750098466873, 1078.8050537109375], [259.9138870239258, 601.8629150390625], [294.5127410888672, 588.6948852539062], [824.0564270019531, 326.5840148925781], [573.9153137207031, 327.2090148925781], [1666.8869018554688, 441.4462890625], [526.7768402099609, 303.79302978515625]]",425410560,410959872,425410560,576,yolo26s_fp16_576_ncnn_model,MOT17-04
3,,,15,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 14]","[[371.6574401855469, 412.1551208496094, 455.0008850097656, 649.5670166015625], [101.53632354736328, 547.6045532226562, 182.2525634765625, 795.7286987304688], [1103.0870361328125, 978.3124389648438, 1177.22509765625, 1080.0], [1734.933349609375, 458.2770080566406, 1805.0133056640625, 671.669677734375], [1090.7271728515625, 207.60653686523438, 1148.7061767578125, 385.3332214355469], [1359.6165771484375, 571.4751586914062, 1433.7166748046875, 795.1913452148438], [1045.83447265625, 132.884033203125, 1106.194091796875, 314.1177978515625], [0.4102347791194916, 876.2744750976562, 42.48076629638672, 1079.0675048828125], [225.07208251953125, 400.627685546875, 292.71331787109375, 600.1617431640625], [258.28887939453125, 362.9312744140625, 323.9568176269531, 587.7864990234375], [791.7972412109375, 147.06040954589844, 855.918212890625, 323.28680419921875], [544.0443115234375, 146.31134033203125, 602.7689208984375, 326.9798583984375], [1631.910400390625, 259.6883850097656, 1698.78173828125, 443.4718322753906], [498.9430236816406, 134.49850463867188, 555.6597290039062, 302.8441162109375], [275.72845458984375, 394.07757568359375, 320.1907043457031, 584.917236328125]]","[0.83251953125, 0.82958984375, 0.74365234375, 0.6962890625, 0.49853515625, 0.64404296875, 0.64892578125, 0.71826171875, 0.623046875, 0.5283203125, 0.430908203125, 0.402099609375, 0.348388671875, 0.257080078125, 0.291015625]","[[413.32916259765625, 649.5670166015625], [141.8944435119629, 795.7286987304688], [1140.1560668945312, 1080.0], [1769.9733276367188, 671.669677734375], [1119.7166748046875, 385.3332214355469], [1396.6666259765625, 795.1913452148438], [1076.0142822265625, 314.1177978515625], [21.445500537753105, 1079.0675048828125], [258.8927001953125, 600.1617431640625], [291.1228485107422, 587.7864990234375], [823.8577270507812, 323.28680419921875], [573.4066162109375, 326.9798583984375], [1665.3460693359375, 443.4718322753906], [527.3013763427734, 302.8441162109375], [297.95957946777344, 584.917236328125]]",425410560,410959872,425410560,576,yolo26s_fp16_576_ncnn_model,MOT17-04
4,,,14,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[[371.54656982421875, 410.0908203125, 455.3841247558594, 649.1910400390625], [101.6238021850586, 547.210693359375, 182.54530334472656, 796.12255859375], [1105.7374267578125, 977.322265625, 1180.2830810546875, 1079.6827392578125], [1734.8280029296875, 455.7207336425781, 1805.025390625, 668.9431762695312], [1087.2742919921875, 207.37139892578125, 1146.051513671875, 385.9239501953125], [1358.9923095703125, 571.6666259765625, 1433.0660400390625, 794.9998779296875], [1045.476806640625, 132.74740600585938, 1106.1492919921875, 314.4501647949219], [0.5860362648963928, 875.7232666015625, 42.8304328918457, 1079.1566162109375], [224.0668487548828, 398.87896728515625, 291.88397216796875, 598.6441040039062], [256.27716064453125, 362.5109558105469, 321.6317138671875, 586.0659790039062], [791.1106567382812, 147.66136169433594, 855.15966796875, 323.5155334472656], [544.0574951171875, 146.79371643066406, 602.4718017578125, 327.0544128417969], [1630.5565185546875, 259.92926025390625, 1696.68798828125, 442.20660400390625], [273.2857360839844, 395.5498352050781, 317.292724609375, 583.5820922851562]]","[0.84765625, 0.82861328125, 0.751953125, 0.68359375, 0.489501953125, 0.67236328125, 0.580078125, 0.73046875, 0.6064453125, 0.5166015625, 0.4267578125, 0.39990234375, 0.357177734375, 0.277099609375]","[[413.46534729003906, 649.1910400390625], [142.08455276489258, 796.12255859375], [1143.01025390625, 1079.6827392578125], [1769.9266967773438, 668.9431762695312], [1116.6629028320312, 385.9239501953125], [1396.0291748046875, 794.9998779296875], [1075.8130493164062, 314.4501647949219], [21.708234578371048, 1079.1566162109375], [257.9754104614258, 598.6441040039062], [288.9544372558594, 586.0659790039062], [823.1351623535156, 323.5155334472656], [573.2646484375, 327.0544128417969], [1663.6222534179688, 442.20660400390625], [295.2892303466797, 583.5820922851562]]",425410560,410959872,425410560,576,yolo26s_fp16_576_ncnn_model,MOT17-04
5,,,16,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 17, 15]","[[373.10284423828125, 409.1106872558594, 455.9956970214844, 645.6844482421875], [101.57538604736328, 547.3905639648438, 182.69337463378906, 797.1705932617188], [1109.43408203125, 976.7102661132812, 1184.3367919921875, 1079.886474609375], [1732.153076171875, 457.35601806640625, 1802.7403564453125, 670.6932373046875], [1080.8837890625, 206.83489990234375, 1141.020751953125, 386.5614013671875], [1359.4197998046875, 571.1010131835938, 1433.4644775390625, 794.334228515625], [1046.7821044921875, 134.21502685546875, 1105.9820556640625, 310.6127624511719], [0.9267598390579224, 874.6793212890625, 43.427284240722656, 1078.8760986328125], [224.9979705810547, 401.09039306640625, 292.2966003417969, 597.8828735351562], [254.76036071777344, 360.90118408203125, 319.165283203125, 580.9149780273438], [790.0237426757812, 147.97926330566406, 855.1804809570312, 326.5847473144531], [542.7183227539062, 145.89996337890625, 601.3052368164062, 327.54010009765625], [1630.2279052734375, 260.04974365234375, 1695.9918212890625, 441.7207336425781], [271.06640625, 394.398193359375, 315.2156066894531, 582.113525390625], [879.16552734375, 126.33332824707031, 933.5010986328125, 303.6666564941406], [498.4038391113281, 134.88609313964844, 555.1325073242188, 303.4652404785156]]","[0.85546875, 0.83056640625, 0.75244140625, 0.70703125, 0.55078125, 0.654296875, 0.4501953125, 0.74169921875, 0.64501953125, 0.468017578125, 0.440673828125, 0.437255859375, 0.38427734375, 0.297607421875, 0.38037109375, 0.30078125]","[[414.5492706298828, 645.6844482421875], [142.13438034057617, 797.1705932617188], [1146.8854370117188, 1079.886474609375], [1767.4467163085938, 670.6932373046875], [1110.9522705078125, 386.5614013671875], [1396.442138671875, 794.334228515625], [1076.382080078125, 310.6127624511719], [22.17702203989029, 1078.8760986328125], [258.6472854614258, 597.8828735351562], [286.9628219604492, 580.9149780273438], [822.6021118164062, 326.5847473144531], [572.0117797851562, 327.54010009765625], [1663.10986328125, 441.7207336425781], [293.14100646972656, 582.113525390625], [906.3333129882812, 303.6666564941406], [526.7681732177734, 303.4652404785156]]",425410560,410959872,425410560,576,yolo26s_fp16_576_ncnn_model,MOT17-04
6,,,16,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 17, 15]","[[373.873779296875, 407.46429443359375, 457.4066467285156, 645.84130859375], [101.7500228881836, 546.8616333007812, 182.83079528808594, 796.919921875], [1112.37353515625, 976.2314453125, 1187.3560791015625, 1079.96044921875], [1730.85400390625, 455.7922058105469, 1802.4315185546875, 671.0789184570312], [1075.2757568359375, 207.69740295410156, 1135.9632568359375, 384.53155517578125], [1359.132568359375, 571.500732421875, 1432.853515625, 793.5250854492188], [1049.106201171875, 135.58851623535156, 1104.065673828125, 297.538818359375], [0.9414610266685486, 873.7723999023438, 43.82094955444336, 1079.372314453125], [224.44985961914062, 398.25213623046875, 292.7799377441406, 596.473388671875], [253.98126220703125, 358.90740966796875, 317.90625, 577.1400146484375], [789.5062866210938, 147.9145050048828, 855.3667602539062, 328.37109375], [542.1735229492188, 147.68565368652344, 600.44677734375, 329.18585205078125], [1627.91015625, 258.3162536621094, 1694.500732421875, 443.3360595703125], [269.08447265625, 391.9024658203125, 314.1443786621094, 582.444580078125], [879.1893920898438, 125.46726989746094, 933.9904174804688, 304.5327453613281], [497.74737548828125, 135.7555389404297, 554.3755493164062, 303.94403076171875]]","[0.82373046875, 0.81640625, 0.73828125, 0.712890625, 0.57177734375, 0.6708984375, 0.418701171875, 0.70751953125, 0.59912109375, 0.44140625, 0.404541015625, 0.447509765625, 0.346435546875, 0.28466796875, 0.3115234375, 0.309814453125]","[[415.6402130126953, 645.84130859375], [142.29040908813477, 796.919921875], [1149.8648071289062, 1079.96044921875], [1766.6427612304688, 671.0789184570312], [1105.6195068359375, 384.53155517578125], [1395.9930419921875, 793.5250854492188], [1076.5859375, 297.538818359375], [22.381205290555954, 1079.372314453125], [258.6148986816406, 596.473388671875], [285.9437561035156, 577.1400146484375], [822.4365234375, 328.37109375], [571.3101501464844, 329.18585205078125], [1661.2054443359375, 443.3360595703125], [291.6144256591797, 582.444580078125], [906.5899047851562, 304.5327453613281], [526.0614624023438, 303.94403076171875]]",425410560,410959872,425410560,576,yolo26s_fp16_576_ncnn_model,MOT17-04
7,,,16,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 17, 15]","[[374.6234130859375, 405.1817932128906, 457.9378662109375, 643.0220947265625], [102.09698486328125, 546.9707641601562, 182.8693389892578, 796.5231323242188], [1115.435791015625, 975.2179565429688, 1190.7764892578125, 1079.987548828125], [1729.6341552734375, 455.5273132324219, 1800.84033203125, 668.6331176757812], [1069.8687744140625, 206.6907196044922, 1133.3511962890625, 385.11602783203125], [1359.4775390625, 571.932861328125, 1433.373291015625, 794.13916015625], [1048.5045166015625, 137.99305725097656, 1101.1236572265625, 290.6627502441406], [1.3015015125274658, 871.75390625, 44.685428619384766, 1078.9666748046875], [224.19375610351562, 397.4263610839844, 293.04473876953125, 594.714599609375], [251.58633422851562, 356.9540710449219, 315.0711975097656, 572.5672607421875], [789.9576416015625, 146.85536193847656, 855.9901123046875, 327.6759338378906], [542.0447387695312, 148.90988159179688, 600.7208862304688, 332.6673278808594], [1625.747314453125, 258.3040466308594, 1691.9560546875, 443.3134765625], [266.79693603515625, 379.20318603515625, 313.4876708984375, 575.5205078125], [880.1160888671875, 127.27132415771484, 934.5257568359375, 305.3074645996094], [497.1403503417969, 136.03697204589844, 554.5257568359375, 306.42901611328125]]","[0.82861328125, 0.82666015625, 0.73779296875, 0.7021484375, 0.5615234375, 0.67919921875, 0.363037109375, 0.6865234375, 0.5712890625, 0.476806640625, 0.39013671875, 0.455810546875, 0.35400390625, 0.277099609375, 0.2705078125, 0.34228515625]","[[416.2806396484375, 643.0220947265625], [142.48316192626953, 796.5231323242188], [1153.1061401367188, 1079.987548828125], [1765.2372436523438, 668.6331176757812], [1101.6099853515625, 385.11602783203125], [1396.4254150390625, 794.13916015625], [1074.8140869140625, 290.6627502441406], [22.993465065956116, 1078.9666748046875], [258.61924743652344, 594.714599609375], [283.3287658691406, 572.5672607421875], [822.973876953125, 327.6759338378906], [571.3828125, 332.6673278808594], [1658.8516845703125, 443.3134765625], [290.1423034667969, 575.5205078125], [907.3209228515625, 305.3074645996094], [525.8330535888672, 306.42901611328125]]",425410560,410959872,425410560,576,yolo26s_fp16_576_ncnn_model,MOT17-04
8,,,15,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[[375.3079528808594, 403.9758605957031, 458.7933654785156, 642.4736328125], [102.09973907470703, 546.4422607421875, 182.98995971679688, 796.9450073242188], [1118.8397216796875, 974.8760375976562, 1194.025634765625, 1079.997314453125], [1728.43115234375, 456.0112609863281, 1798.8125, 664.9068603515625], [1067.5579833984375, 206.47987365722656, 1133.16748046875, 384.03631591796875], [1358.960693359375, 570.9315185546875, 1433.056884765625, 793.224365234375], [1047.6590576171875, 137.51075744628906, 1099.621826171875, 286.2479248046875], [1.3829892873764038, 869.6402587890625, 45.4140739440918, 1079.1021728515625], [223.01649475097656, 396.8683166503906, 291.9482116699219, 592.1160888671875], [249.6906280517578, 355.7475891113281, 312.38311767578125, 567.014404296875], [789.521728515625, 148.1763916015625, 855.1222534179688, 327.3942565917969], [540.3261108398438, 149.76748657226562, 599.1160278320312, 335.1700439453125], [1625.1209716796875, 258.75604248046875, 1690.9896240234375, 443.42822265625], [267.2262878417969, 379.296630859375, 312.4351806640625, 568.5296020507812], [496.9747619628906, 137.9828338623047, 554.5477905273438, 308.8580322265625]]","[0.82958984375, 0.8271484375, 0.74072265625, 0.75439453125, 0.5869140625, 0.669921875, 0.3671875, 0.69580078125, 0.58251953125, 0.3642578125, 0.3759765625, 0.454345703125, 0.38916015625, 0.28466796875, 0.259033203125]","[[417.0506591796875, 642.4736328125], [142.54484939575195, 796.9450073242188], [1156.4326782226562, 1079.997314453125], [1763.621826171875, 664.9068603515625], [1100.3627319335938, 384.03631591796875], [1396.0087890625, 793.224365234375], [1073.6404418945312, 286.2479248046875], [23.3985316157341, 1079.1021728515625], [257.4823532104492, 592.1160888671875], [281.03687286376953, 567.014404296875], [822.3219909667969, 327.3942565917969], [569.7210693359375, 335.1700439453125], [1658.0552978515625, 443.42822265625], [289.8307342529297, 568.5296020507812], [525.7612762451172, 308.8580322265625]]",425410560,410959872,425410560,576,yolo26s_fp16_576_ncnn_model,MOT17-04
9,,,14,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 17]","[[375.7704772949219, 402.312744140625, 459.3959045410156, 641.3278198242188], [102.23137664794922, 546.2554931640625, 183.03114318847656, 797.0926513671875], [1121.826904296875, 974.7778930664062, 1196.616943359375, 1080.0], [1727.5335693359375, 454.17388916015625, 1798.6455078125, 664.487060546875], [1065.078369140625, 207.97560119628906, 1132.853515625, 384.353271484375], [1359.0299072265625, 571.4164428710938, 1432.6888427734375, 792.0507202148438], [1.029713749885559, 868.0674438476562, 45.4562873840332, 1078.870361328125], [221.9685516357422, 394.9778747558594, 291.0550537109375, 588.3717651367188], [246.49652099609375, 353.7998046875, 311.5247802734375, 571.370361328125], [789.2477416992188, 146.94752502441406, 855.502197265625, 327.841552734375], [539.5803833007812, 152.32228088378906, 598.119384765625, 337.73321533203125], [1624.365478515625, 259.3660888671875, 1689.02294921875, 441.32977294921875], [496.0135498046875, 138.40017700195312, 554.3450317382812, 312.2571105957031], [886.9241333007812, 130.3047637939453, 941.2124633789062, 306.08380126953125]]","[0.8359375, 0.82470703125, 0.75830078125, 0.78515625, 0.60791015625, 0.67138671875, 0.6552734375, 0.53271484375, 0.322998046875, 0.364990234375, 0.50244140625, 0.44677734375, 0.285400390625, 0.275634765625]","[[417.58319091796875, 641.3278198242188], [142.6312599182129, 797.0926513671875], [1159.221923828125, 1080.0], [1763.0895385742188, 664.487060546875], [1098.9659423828125, 384.353271484375], [1395.859375, 792.0507202148438], [23.24300056695938, 1078.870361328125], [256.51180267333984, 588.3717651367188], [279.0106506347656, 571.370361328125], [822.3749694824219, 327.841552734375], [568.8498840332031, 337.73321533203125], [1656.6942138671875, 441.32977294921875], [525.1792907714844, 312.2571105957031], [914.0682983398438, 306.08380126953125]]",425410560,410959872,425410560,576,yolo26s_fp16_576_ncnn_model,MOT17-04
10,,,15,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 17, 14]","[[376.3659362792969, 401.1892395019531, 459.69390869140625, 639.2604370117188], [102.357666015625, 546.4757690429688, 182.8153076171875, 796.8583374023438], [1124.673828125, 974.7659301757812, 1198.9490966796875, 1080.0], [1727.1614990234375, 453.5178527832031, 1798.7138671875, 664.3924560546875], [1061.083984375, 208.8128204345703, 1131.622802734375, 384.7598571777344], [1358.6845703125, 571.030517578125, 1432.93310546875, 793.3348388671875], [0.5103787183761597, 865.8589477539062, 45.28963088989258, 1078.22412109375], [219.0367889404297, 395.02850341796875, 287.63751220703125, 585.22998046875], [244.21286010742188, 353.9892272949219, 309.67291259765625, 571.034423828125], [788.6583862304688, 146.77182006835938, 855.0230712890625, 328.274169921875], [538.9812622070312, 153.25128173828125, 597.569580078125, 339.1876525878906], [1623.4075927734375, 258.6143493652344, 1687.97021484375, 440.9671630859375], [495.3821105957031, 138.95140075683594, 554.0057983398438, 314.1612548828125], [888.2139892578125, 128.68948364257812, 943.4695434570312, 305.8696594238281], [264.0407409667969, 381.7537841796875, 310.1337890625, 574.126953125]]","[0.8359375, 0.833984375, 0.74658203125, 0.78515625, 0.625, 0.6865234375, 0.67724609375, 0.55859375, 0.311767578125, 0.388427734375, 0.513671875, 0.451171875, 0.26953125, 0.264404296875, 0.256591796875]","[[418.02992248535156, 639.2604370117188], [142.58648681640625, 796.8583374023438], [1161.8114624023438, 1080.0], [1762.9376831054688, 664.3924560546875], [1096.3533935546875, 384.7598571777344], [1395.808837890625, 793.3348388671875], [22.90000480413437, 1078.22412109375], [253.33715057373047, 585.22998046875], [276.94288635253906, 571.034423828125], [821.8407287597656, 328.274169921875], [568.2754211425781, 339.1876525878906], [1655.6889038085938, 440.9671630859375], [524.6939544677734, 314.1612548828125], [915.8417663574219, 305.8696594238281], [287.08726501464844, 574.126953125]]",425410560,410959872,425410560,576,yolo26s_fp16_576_ncnn_model,MOT17-04
