frame_id,inference_ms,postprocess_ms,n_detections,track_ids,bboxes_xyxy,confs,footpoints,mem_total_bytes,mem_delta_bytes,mem_bytes,imgsz,model,seq
1,,,14,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[[102.73435974121094, 547.0833129882812, 181.84893798828125, 796.2499389648438], [1358.333251953125, 570.8333129882812, 1445.0, 797.4999389648438], [370.0, 411.66668701171875, 452.4999694824219, 648.3333740234375], [1734.166748046875, 456.6666259765625, 1805.8333740234375, 671.6666259765625], [1044.1666259765625, 133.125, 1109.1666259765625, 315.20831298828125], [1102.9166259765625, 207.2916717529297, 1160.4166259765625, 387.70831298828125], [1098.333251953125, 978.7498779296875, 1170.0, 1077.91650390625], [1635.4166259765625, 261.6666564941406, 1697.9166259765625, 439.9999694824219], [226.5625, 401.6666259765625, 293.4375, 601.6666259765625], [792.7083129882812, 146.45831298828125, 853.9583129882812, 320.20831298828125], [0.026042938232421875, 880.4166259765625, 41.354164123535156, 1079.583251953125], [1787.499755859375, 204.16665649414062, 1845.8331298828125, 387.4999694824219], [267.5, 365.0, 326.6666564941406, 585.0], [544.5833129882812, 146.45831298828125, 602.0833129882812, 326.875]]","[0.8212890625, 0.8125, 0.7890625, 0.705078125, 0.572265625, 0.55810546875, 0.55419921875, 0.487548828125, 0.4833984375, 0.42236328125, 0.40185546875, 0.3837890625, 0.358154296875, 0.3427734375]","[[142.2916488647461, 796.2499389648438], [1401.6666259765625, 797.4999389648438], [411.24998474121094, 648.3333740234375], [1770.0000610351562, 671.6666259765625], [1076.6666259765625, 315.20831298828125], [1131.6666259765625, 387.70831298828125], [1134.1666259765625, 1077.91650390625], [1666.6666259765625, 439.9999694824219], [260.0, 601.6666259765625], [823.3333129882812, 320.20831298828125], [20.69010353088379, 1079.583251953125], [1816.6664428710938, 387.4999694824219], [297.0833282470703, 585.0], [573.3333129882812, 326.875]]",425394176,410927104,425394176,576,yolo26m_fp16_576_ncnn_model,MOT17-04
2,,,14,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[[102.64142608642578, 547.0833129882812, 181.76112365722656, 796.2499389648438], [1358.18994140625, 571.1949462890625, 1445.143310546875, 798.5846557617188], [370.784912109375, 410.0395812988281, 453.884521484375, 648.5140991210938], [1734.1666259765625, 455.9435119628906, 1805.8333740234375, 670.9434814453125], [1043.8126220703125, 133.48655700683594, 1109.5206298828125, 317.73931884765625], [1098.78662109375, 207.29165649414062, 1155.868896484375, 386.2620544433594], [1100.7313232421875, 978.0267333984375, 1173.3870849609375, 1078.6397705078125], [1633.7845458984375, 261.1242980957031, 1696.656005859375, 440.5423278808594], [224.77505493164062, 401.6666259765625, 291.6092224121094, 601.6666259765625], [794.4414672851562, 147.3622589111328, 855.11767578125, 319.30438232421875], [0.4667407274246216, 878.2471923828125, 42.111167907714844, 1078.8602294921875], [1790.263671875, 204.1666717529297, 1848.8546142578125, 388.22314453125], [264.853271484375, 363.192138671875, 324.9744873046875, 586.807861328125], [543.8079833984375, 145.91598510742188, 601.4124145507812, 326.6942138671875]]","[0.81982421875, 0.81201171875, 0.787109375, 0.69677734375, 0.60546875, 0.5263671875, 0.63232421875, 0.474853515625, 0.481201171875, 0.40087890625, 0.47412109375, 0.370361328125, 0.362060546875, 0.3291015625]","[[142.20127487182617, 796.2499389648438], [1401.6666259765625, 798.5846557617188], [412.334716796875, 648.5140991210938], [1770.0, 670.9434814453125], [1076.6666259765625, 317.73931884765625], [1127.3277587890625, 386.2620544433594], [1137.0592041015625, 1078.6397705078125], [1665.2202758789062, 440.5423278808594], [258.192138671875, 601.6666259765625], [824.7795715332031, 319.30438232421875], [21.288954317569733, 1078.8602294921875], [1819.5591430664062, 388.22314453125], [294.91387939453125, 586.807861328125], [572.6101989746094, 326.6942138671875]]",425394176,410927104,425394176,576,yolo26m_fp16_576_ncnn_model,MOT17-04
3,,,14,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[[102.70721435546875, 547.0833129882812, 181.82675170898438, 796.2499389648438], [1358.2904052734375, 570.9324951171875, 1445.0428466796875, 797.7974243164062], [371.699951171875, 408.95111083984375, 454.9603271484375, 648.0594482421875], [1732.041259765625, 457.4437255859375, 1802.7615966796875, 669.195556640625], [1045.014892578125, 133.2254180908203, 1108.318359375, 310.7402648925781], [1092.7945556640625, 208.2694091796875, 1149.947509765625, 386.340576171875], [1103.5367431640625, 977.5797729492188, 1176.739990234375, 1079.086669921875], [1631.9443359375, 260.2213439941406, 1696.7042236328125, 445.3330993652344], [224.536376953125, 399.3929443359375, 291.2286071777344, 598.7432861328125], [793.7923583984375, 147.02745056152344, 854.3038940429688, 318.334228515625], [0.20693068206310272, 875.9322509765625, 42.17158126831055, 1078.0885009765625], [1793.089599609375, 202.3831329345703, 1852.2086181640625, 388.1849060058594], [263.1786193847656, 362.5591125488281, 322.6782531738281, 583.5699462890625], [543.930908203125, 147.6080322265625, 601.0416870117188, 326.82550048828125]]","[0.81396484375, 0.80517578125, 0.80517578125, 0.73974609375, 0.55126953125, 0.494140625, 0.58935546875, 0.418212890625, 0.525390625, 0.393310546875, 0.51318359375, 0.318115234375, 0.348876953125, 0.323486328125]","[[142.26698303222656, 796.2499389648438], [1401.6666259765625, 797.7974243164062], [413.33013916015625, 648.0594482421875], [1767.4014282226562, 669.195556640625], [1076.6666259765625, 310.7402648925781], [1121.3710327148438, 386.340576171875], [1140.1383666992188, 1079.086669921875], [1664.3242797851562, 445.3330993652344], [257.8824920654297, 598.7432861328125], [824.0481262207031, 318.334228515625], [21.189255975186825, 1078.0885009765625], [1822.6491088867188, 388.1849060058594], [292.9284362792969, 583.5699462890625], [572.4862976074219, 326.82550048828125]]",425394176,410927104,425394176,576,yolo26m_fp16_576_ncnn_model,MOT17-04
4,,,14,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[[102.56668853759766, 547.0833129882812, 181.69381713867188, 796.2499389648438], [1358.3092041015625, 571.4795532226562, 1445.0240478515625, 798.1658325195312], [372.4601745605469, 408.6365966796875, 455.7418518066406, 647.912109375], [1731.4141845703125, 458.24786376953125, 1801.762451171875, 668.3422241210938], [1043.3104248046875, 133.45834350585938, 1107.4345703125, 313.3230895996094], [1087.5697021484375, 208.57293701171875, 1145.2467041015625, 386.391357421875], [1107.3927001953125, 977.134521484375, 1181.06103515625, 1079.531982421875], [1631.2442626953125, 259.318359375, 1695.6319580078125, 443.7207336425781], [224.2220916748047, 398.0429382324219, 291.41595458984375, 598.4638671875], [793.02099609375, 146.90750122070312, 853.931884765625, 319.3269348144531], [0.0, 874.2890625, 42.36832046508789, 1078.8062744140625], [1794.2322998046875, 204.03384399414062, 1852.913818359375, 388.47625732421875], [260.9469909667969, 360.63861083984375, 320.5390930175781, 581.7017822265625], [544.0718383789062, 148.46908569335938, 600.8506469726562, 326.55084228515625]]","[0.8212890625, 0.8154296875, 0.8154296875, 0.755859375, 0.416259765625, 0.53857421875, 0.6044921875, 0.465576171875, 0.474609375, 0.395751953125, 0.52001953125, 0.37548828125, 0.331298828125, 0.333740234375]","[[142.13025283813477, 796.2499389648438], [1401.6666259765625, 798.1658325195312], [414.10101318359375, 647.912109375], [1766.5883178710938, 668.3422241210938], [1075.3724975585938, 313.3230895996094], [1116.408203125, 386.391357421875], [1144.2268676757812, 1079.531982421875], [1663.4381103515625, 443.7207336425781], [257.8190231323242, 598.4638671875], [823.4764404296875, 319.3269348144531], [21.184160232543945, 1078.8062744140625], [1823.5730590820312, 388.47625732421875], [290.7430419921875, 581.7017822265625], [572.4612426757812, 326.55084228515625]]",425394176,410927104,425394176,576,yolo26m_fp16_576_ncnn_model,MOT17-04
5,,,15,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 17]","[[102.7664794921875, 548.0054321289062, 181.712158203125, 796.5573120117188], [1358.897216796875, 571.6576538085938, 1445.6661376953125, 798.29345703125], [373.7527770996094, 407.3475341796875, 457.0279541015625, 646.6468505859375], [1730.956298828125, 457.85150146484375, 1801.831298828125, 668.740234375], [1044.2552490234375, 134.14585876464844, 1105.7003173828125, 306.23333740234375], [1081.35107421875, 209.10841369628906, 1140.0384521484375, 386.57110595703125], [1111.07861328125, 977.005859375, 1184.7249755859375, 1079.66064453125], [1629.3267822265625, 258.5879821777344, 1693.3646240234375, 442.2744140625], [222.44134521484375, 395.823974609375, 289.517578125, 595.3740844726562], [792.6025390625, 146.40977478027344, 853.9983520507812, 320.131103515625], [0.0, 873.521484375, 42.57027816772461, 1079.3673095703125], [1796.7481689453125, 202.1540985107422, 1855.7099609375, 387.33416748046875], [257.9352722167969, 359.90496826171875, 317.369873046875, 580.0927734375], [543.425048828125, 148.39678955078125, 600.2637329101562, 326.7711486816406], [879.5818481445312, 127.20832824707031, 933.4180297851562, 303.45831298828125]]","[0.8212890625, 0.81640625, 0.8212890625, 0.75830078125, 0.475830078125, 0.615234375, 0.62451171875, 0.41552734375, 0.47314453125, 0.378662109375, 0.515625, 0.3505859375, 0.327392578125, 0.3349609375, 0.322265625]","[[142.23931884765625, 796.5573120117188], [1402.2816772460938, 798.29345703125], [415.39036560058594, 646.6468505859375], [1766.393798828125, 668.740234375], [1074.977783203125, 306.23333740234375], [1110.6947631835938, 386.57110595703125], [1147.9017944335938, 1079.66064453125], [1661.345703125, 442.2744140625], [255.97946166992188, 595.3740844726562], [823.3004455566406, 320.131103515625], [21.285139083862305, 1079.3673095703125], [1826.2290649414062, 387.33416748046875], [287.65257263183594, 580.0927734375], [571.8443908691406, 326.7711486816406], [906.4999389648438, 303.45831298828125]]",425394176,410927104,425394176,576,yolo26m_fp16_576_ncnn_model,MOT17-04
6,,,15,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 17]","[[102.75546264648438, 547.4171142578125, 181.79983520507812, 796.3612060546875], [1358.6162109375, 572.0078735351562, 1445.1634521484375, 798.0368041992188], [375.0149230957031, 406.6454772949219, 458.0556640625, 645.3372192382812], [1729.728515625, 458.2908630371094, 1800.630126953125, 668.3112182617188], [1045.64501953125, 134.22157287597656, 1104.1085205078125, 297.3288879394531], [1076.309814453125, 207.92169189453125, 1136.8731689453125, 386.1866760253906], [1113.711669921875, 976.3864135742188, 1187.889892578125, 1079.9835205078125], [1628.2196044921875, 258.8193359375, 1691.9420166015625, 441.8954772949219], [220.5807647705078, 394.83734130859375, 287.7811584472656, 594.6820678710938], [792.7261962890625, 146.83978271484375, 853.78271484375, 319.8059997558594], [0.0, 872.146484375, 42.69643783569336, 1078.375], [1797.499755859375, 202.2704620361328, 1856.589599609375, 387.9898376464844], [256.38720703125, 357.9175720214844, 315.81268310546875, 577.8311157226562], [543.7996826171875, 148.9373016357422, 600.6873779296875, 327.44500732421875], [879.7229614257812, 128.23287963867188, 933.5330810546875, 304.4828796386719]]","[0.814453125, 0.82470703125, 0.81396484375, 0.76513671875, 0.44287109375, 0.64892578125, 0.6103515625, 0.349609375, 0.4931640625, 0.418212890625, 0.49658203125, 0.375732421875, 0.35595703125, 0.326904296875, 0.25439453125]","[[142.27764892578125, 796.3612060546875], [1401.8898315429688, 798.0368041992188], [416.53529357910156, 645.3372192382812], [1765.1793212890625, 668.3112182617188], [1074.8767700195312, 297.3288879394531], [1106.5914916992188, 386.1866760253906], [1150.80078125, 1079.9835205078125], [1660.080810546875, 441.8954772949219], [254.18096160888672, 594.6820678710938], [823.2544555664062, 319.8059997558594], [21.34821891784668, 1078.375], [1827.044677734375, 387.9898376464844], [286.0999450683594, 577.8311157226562], [572.2435302734375, 327.44500732421875], [906.6280212402344, 304.4828796386719]]",425394176,410927104,425394176,576,yolo26m_fp16_576_ncnn_model,MOT17-04
7,,,15,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 17]","[[102.99950408935547, 548.0774536132812, 181.87376403808594, 796.5813598632812], [1358.5057373046875, 572.1215209960938, 1444.9859619140625, 797.9456787109375], [376.0772705078125, 404.9783020019531, 458.878173828125, 642.8612060546875], [1728.0068359375, 456.9615783691406, 1799.2420654296875, 667.3076171875], [1045.0867919921875, 134.38511657714844, 1102.228271484375, 292.564697265625], [1071.5535888671875, 207.4943389892578, 1134.5177001953125, 386.054931640625], [1116.1175537109375, 975.3140258789062, 1190.7347412109375, 1080.0], [1626.666748046875, 258.492431640625, 1690.3836669921875, 441.6089782714844], [219.91799926757812, 393.3931884765625, 286.6831359863281, 591.0101928710938], [792.92822265625, 148.02110290527344, 853.572998046875, 319.8266296386719], [0.25406694412231445, 871.4315795898438, 43.22943878173828, 1078.31005859375], [1798.95263671875, 203.35116577148438, 1857.869140625, 388.9552307128906], [255.03872680664062, 355.6676025390625, 313.3465881347656, 570.5404052734375], [541.3280639648438, 146.76434326171875, 599.952880859375, 331.1831970214844], [881.0440063476562, 127.9309310913086, 934.8882446289062, 304.180908203125]]","[0.82666015625, 0.8154296875, 0.82666015625, 0.75390625, 0.40185546875, 0.658203125, 0.69677734375, 0.359130859375, 0.491943359375, 0.416259765625, 0.491455078125, 0.3583984375, 0.35205078125, 0.3212890625, 0.25390625]","[[142.4366340637207, 796.5813598632812], [1401.745849609375, 797.9456787109375], [417.47772216796875, 642.8612060546875], [1763.6244506835938, 667.3076171875], [1073.6575317382812, 292.564697265625], [1103.03564453125, 386.054931640625], [1153.4261474609375, 1080.0], [1658.5252075195312, 441.6089782714844], [253.30056762695312, 591.0101928710938], [823.2506103515625, 319.8266296386719], [21.741752862930298, 1078.31005859375], [1828.410888671875, 388.9552307128906], [284.1926574707031, 570.5404052734375], [570.6404724121094, 331.1831970214844], [907.9661254882812, 304.180908203125]]",425394176,410927104,425394176,576,yolo26m_fp16_576_ncnn_model,MOT17-04
8,,,14,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[[103.07823181152344, 547.4471435546875, 182.051025390625, 796.3712158203125], [1358.4588623046875, 572.1527099609375, 1444.927001953125, 797.9143676757812], [376.2912902832031, 402.8375244140625, 459.25244140625, 641.2919311523438], [1727.6195068359375, 457.3403625488281, 1798.607421875, 666.1106567382812], [1043.784423828125, 135.9159698486328, 1100.3804931640625, 290.8684387207031], [1068.2965087890625, 208.3450164794922, 1133.3306884765625, 385.5818176269531], [1119.310791015625, 974.9429321289062, 1193.7406005859375, 1080.0], [1625.13525390625, 258.2522277832031, 1688.611328125, 440.5000915527344], [219.76358032226562, 393.2317199707031, 285.7271728515625, 587.1664428710938], [792.8460693359375, 148.01065063476562, 853.6710815429688, 320.26129150390625], [0.7586373686790466, 869.2305908203125, 44.26750183105469, 1078.0062255859375], [1800.5596923828125, 204.75709533691406, 1859.3917236328125, 389.4442443847656], [254.59776306152344, 354.9291687011719, 311.4649353027344, 563.3787841796875], [540.6187133789062, 148.81390380859375, 599.53759765625, 334.196533203125]]","[0.8330078125, 0.8203125, 0.81982421875, 0.77001953125, 0.42626953125, 0.6416015625, 0.6787109375, 0.280029296875, 0.5029296875, 0.4111328125, 0.52294921875, 0.347900390625, 0.294921875, 0.331298828125]","[[142.56462860107422, 796.3712158203125], [1401.6929321289062, 797.9143676757812], [417.77186584472656, 641.2919311523438], [1763.1134643554688, 666.1106567382812], [1072.0824584960938, 290.8684387207031], [1100.8135986328125, 385.5818176269531], [1156.5256958007812, 1080.0], [1656.873291015625, 440.5000915527344], [252.74537658691406, 587.1664428710938], [823.2585754394531, 320.26129150390625], [22.513069599866867, 1078.0062255859375], [1829.9757080078125, 389.4442443847656], [283.0313491821289, 563.3787841796875], [570.0781555175781, 334.196533203125]]",425394176,410927104,425394176,576,yolo26m_fp16_576_ncnn_model,MOT17-04
9,,,14,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 17]","[[102.90599060058594, 547.2117919921875, 181.88626098632812, 796.2927856445312], [1358.43603515625, 572.1558837890625, 1444.9110107421875, 797.9046630859375], [376.9603576660156, 401.5365295410156, 459.5715637207031, 639.0648803710938], [1726.849853515625, 455.1918640136719, 1799.1016845703125, 666.8471069335938], [1041.859375, 136.72271728515625, 1098.9366455078125, 291.3517150878906], [1065.449951171875, 208.94117736816406, 1132.6717529296875, 385.1300048828125], [1122.24365234375, 974.8284912109375, 1196.2227783203125, 1080.0], [1623.7889404296875, 258.3263854980469, 1686.592041015625, 438.81768798828125], [221.2979278564453, 394.09991455078125, 287.331298828125, 586.1583862304688], [792.8453979492188, 147.57254028320312, 853.6904907226562, 319.7037658691406], [0.7214238047599792, 866.2203369140625, 44.9277229309082, 1077.89990234375], [1800.9688720703125, 207.4034881591797, 1859.980224609375, 392.0316162109375], [540.1404418945312, 150.28453063964844, 599.6356201171875, 337.3919677734375], [888.4345092773438, 130.30865478515625, 942.859130859375, 305.8373718261719]]","[0.83203125, 0.82958984375, 0.8271484375, 0.76806640625, 0.414794921875, 0.5830078125, 0.7080078125, 0.311767578125, 0.55078125, 0.423095703125, 0.5205078125, 0.399658203125, 0.346923828125, 0.320556640625]","[[142.39612579345703, 796.2927856445312], [1401.6735229492188, 797.9046630859375], [418.2659606933594, 639.0648803710938], [1762.9757690429688, 666.8471069335938], [1070.3980102539062, 291.3517150878906], [1099.0608520507812, 385.1300048828125], [1159.2332153320312, 1080.0], [1655.1904907226562, 438.81768798828125], [254.31461334228516, 586.1583862304688], [823.2679443359375, 319.7037658691406], [22.82457336783409, 1077.89990234375], [1830.4745483398438, 392.0316162109375], [569.8880310058594, 337.3919677734375], [915.6468200683594, 305.8373718261719]]",425394176,410927104,425394176,576,yolo26m_fp16_576_ncnn_model,MOT17-04
10,,,15,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 17, 13]","[[103.13526153564453, 547.1238403320312, 182.0923614501953, 796.263427734375], [1358.2957763671875, 571.3040771484375, 1445.0374755859375, 797.6205444335938], [377.04132080078125, 401.10955810546875, 459.2175598144531, 637.16748046875], [1726.912109375, 456.0983581542969, 1799.005126953125, 666.5756225585938], [1040.9505615234375, 137.41770935058594, 1098.7318115234375, 292.3817443847656], [1061.722900390625, 208.1630096435547, 1132.05419921875, 385.3974304199219], [1125.447509765625, 973.9657592773438, 1199.2637939453125, 1079.8140869140625], [1620.744140625, 255.9651641845703, 1683.9910888671875, 438.3520812988281], [220.56857299804688, 393.0361328125, 286.984375, 583.8941650390625], [792.893798828125, 147.2637939453125, 853.660400390625, 319.63397216796875], [0.3833560347557068, 863.76416015625, 45.18205261230469, 1078.14501953125], [1800.7110595703125, 210.0527801513672, 1860.4754638671875, 395.7856750488281], [540.0897827148438, 152.49195861816406, 599.5800170898438, 339.0838317871094], [890.3921508789062, 130.8696746826172, 945.9631958007812, 306.5713195800781], [251.75543212890625, 353.61932373046875, 308.4168701171875, 558.8468017578125]]","[0.82861328125, 0.8232421875, 0.8125, 0.7685546875, 0.34033203125, 0.5673828125, 0.7158203125, 0.314453125, 0.5419921875, 0.396240234375, 0.53662109375, 0.3564453125, 0.349609375, 0.28173828125, 0.256591796875]","[[142.61381149291992, 796.263427734375], [1401.6666259765625, 797.6205444335938], [418.1294403076172, 637.16748046875], [1762.9586181640625, 666.5756225585938], [1069.8411865234375, 292.3817443847656], [1096.8885498046875, 385.3974304199219], [1162.3556518554688, 1079.8140869140625], [1652.3676147460938, 438.3520812988281], [253.77647399902344, 583.8941650390625], [823.277099609375, 319.63397216796875], [22.782704323530197, 1078.14501953125], [1830.59326171875, 395.7856750488281], [569.8348999023438, 339.0838317871094], [918.1776733398438, 306.5713195800781], [280.0861511230469, 558.8468017578125]]",425394176,410927104,425394176,576,yolo26m_fp16_576_ncnn_model,MOT17-04
