frame_id,inference_ms,postprocess_ms,n_detections,track_ids,bboxes_xyxy,confs,footpoints,mem_total_bytes,mem_delta_bytes,mem_bytes,imgsz,model,seq
1,,,6,"[1, 2, 3, 4, 5, 6]","[[1697.3388671875, 387.93060302734375, 1865.5888671875, 728.7704467773438], [0.5466156005859375, 341.53265380859375, 118.52568054199219, 904.28125], [247.1071014404297, 456.0189514160156, 384.69964599609375, 706.0109252929688], [1288.68701171875, 461.6583557128906, 1364.65869140625, 658.661865234375], [1255.2724609375, 538.2686767578125, 1318.6873779296875, 656.6910400390625], [1886.0321044921875, 394.9015197753906, 1919.299072265625, 573.457763671875]]","[0.9168278574943542, 0.8863372802734375, 0.8241962194442749, 0.8195520043373108, 0.6726847887039185, 0.5170167684555054]","[[1781.4638671875, 728.7704467773438], [59.53614807128906, 904.28125], [315.9033737182617, 706.0109252929688], [1326.6728515625, 658.661865234375], [1286.9799194335938, 656.6910400390625], [1902.6655883789062, 573.457763671875]]",1154945024,1142702080,1154945024,640,yolo26m_fp32_hq.engine,MOT17-09
2,,,6,"[1, 2, 3, 4, 5, 6]","[[1691.856201171875, 387.80279541015625, 1856.7828369140625, 728.7715454101562], [0.6229019165039062, 338.67474365234375, 122.1900634765625, 904.1672973632812], [252.5596923828125, 457.7640380859375, 385.4586181640625, 706.3018798828125], [1294.5517578125, 460.5798034667969, 1358.0687255859375, 658.4962768554688], [1257.5076904296875, 540.247314453125, 1317.547607421875, 657.7186889648438], [1881.871337890625, 393.4114990234375, 1919.2943115234375, 574.19970703125]]","[0.9290534853935242, 0.8416936993598938, 0.7998793125152588, 0.7351114153862, 0.6577508449554443, 0.625373363494873]","[[1774.3195190429688, 728.7715454101562], [61.4064826965332, 904.1672973632812], [319.0091552734375, 706.3018798828125], [1326.3102416992188, 658.4962768554688], [1287.5276489257812, 657.7186889648438], [1900.5828247070312, 574.19970703125]]",1154945024,1142702080,1154945024,640,yolo26m_fp32_hq.engine,MOT17-09
3,,,6,"[1, 2, 4, 3, 5, 6]","[[1688.906982421875, 388.0323486328125, 1853.164306640625, 728.583984375], [0.42565155029296875, 322.09564208984375, 133.36990356445312, 906.1512451171875], [1295.34228515625, 460.1566162109375, 1358.865478515625, 658.8334350585938], [259.0291748046875, 457.78277587890625, 384.6230163574219, 706.3499755859375], [1259.1220703125, 541.052978515625, 1313.772705078125, 657.30322265625], [1881.376953125, 390.9451599121094, 1919.279296875, 572.9116821289062]]","[0.920758068561554, 0.910740315914154, 0.7789064049720764, 0.7736208438873291, 0.6740159392356873, 0.647747278213501]","[[1771.03564453125, 728.583984375], [66.89777755737305, 906.1512451171875], [1327.1038818359375, 658.8334350585938], [321.8260955810547, 706.3499755859375], [1286.4473876953125, 657.30322265625], [1900.328125, 572.9116821289062]]",1154945024,1142702080,1154945024,640,yolo26m_fp32_hq.engine,MOT17-09
4,,,7,"[1, 2, 3, 4, 5, 6, 7]","[[1687.137451171875, 388.18896484375, 1849.5362548828125, 729.77783203125], [0.4709129333496094, 259.7795104980469, 139.7811737060547, 906.924560546875], [255.26596069335938, 457.458251953125, 382.702392578125, 706.8235473632812], [1298.784423828125, 459.5722961425781, 1362.10498046875, 658.7572021484375], [1262.0321044921875, 540.5719604492188, 1312.747802734375, 657.3328857421875], [1880.289306640625, 389.3349914550781, 1919.253173828125, 571.66943359375], [119.32990264892578, 507.2280578613281, 197.00550842285156, 745.611328125]]","[0.9147561192512512, 0.9135656952857971, 0.741268515586853, 0.7135661244392395, 0.6220183372497559, 0.563787043094635, 0.4703405201435089]","[[1768.3368530273438, 729.77783203125], [70.12604331970215, 906.924560546875], [318.9841766357422, 706.8235473632812], [1330.4447021484375, 658.7572021484375], [1287.3899536132812, 657.3328857421875], [1899.771240234375, 571.66943359375], [158.16770553588867, 745.611328125]]",1154945024,1142702080,1154945024,640,yolo26m_fp32_hq.engine,MOT17-09
5,,,7,"[2, 1, 4, 3, 6, 7, 5]","[[0.6374473571777344, 249.13108825683594, 151.37059020996094, 904.7786254882812], [1688.656982421875, 387.017333984375, 1848.940673828125, 733.2808837890625], [1300.5079345703125, 460.7115478515625, 1375.760498046875, 659.0835571289062], [252.39683532714844, 458.2860107421875, 358.552490234375, 707.3865966796875], [1879.468017578125, 350.5279541015625, 1919.3338623046875, 568.9878540039062], [119.60465240478516, 516.0352172851562, 201.57655334472656, 745.4448852539062], [1267.674560546875, 540.1843872070312, 1312.542724609375, 657.3287963867188]]","[0.9275397062301636, 0.9135786294937134, 0.7740479111671448, 0.5829911828041077, 0.5185776352882385, 0.5046125650405884, 0.476139098405838]","[[76.00401878356934, 904.7786254882812], [1768.798828125, 733.2808837890625], [1338.1342163085938, 659.0835571289062], [305.4746627807617, 707.3865966796875], [1899.4009399414062, 568.9878540039062], [160.59060287475586, 745.4448852539062], [1290.108642578125, 657.3287963867188]]",1154945024,1142702080,1154945024,640,yolo26m_fp32_hq.engine,MOT17-09
6,,,6,"[2, 1, 4, 3, 6, 7]","[[0.9688453674316406, 240.52166748046875, 152.5927734375, 908.3746337890625], [1689.972900390625, 387.76385498046875, 1848.528076171875, 735.910888671875], [1301.5477294921875, 459.938720703125, 1373.4027099609375, 659.4201049804688], [261.946533203125, 457.9794921875, 359.1676330566406, 706.0450439453125], [1878.4669189453125, 345.202880859375, 1919.25732421875, 572.6142578125], [119.46503448486328, 527.2925415039062, 202.27603149414062, 745.55810546875]]","[0.9379021525382996, 0.9153993725776672, 0.7337589859962463, 0.7315530776977539, 0.5323095321655273, 0.4700528383255005]","[[76.78080940246582, 908.3746337890625], [1769.25048828125, 735.910888671875], [1337.4752197265625, 659.4201049804688], [310.5570831298828, 706.0450439453125], [1898.8621215820312, 572.6142578125], [160.87053298950195, 745.55810546875]]",1154945024,1142702080,1154945024,640,yolo26m_fp32_hq.engine,MOT17-09
7,,,6,"[1, 2, 6, 4, 3, 7]","[[1690.7677001953125, 388.39154052734375, 1847.996337890625, 737.4388427734375], [1.1267280578613281, 234.74964904785156, 160.50625610351562, 907.1866455078125], [1872.76953125, 343.890869140625, 1919.265625, 578.9417724609375], [1284.667724609375, 458.9457702636719, 1381.069580078125, 659.5858154296875], [266.1931457519531, 456.93377685546875, 358.7088317871094, 705.5322875976562], [118.50431823730469, 520.9765014648438, 198.27664184570312, 746.0330200195312]]","[0.9037764668464661, 0.8554565906524658, 0.7805877327919006, 0.6633104085922241, 0.6405348181724548, 0.4415055811405182]","[[1769.3820190429688, 737.4388427734375], [80.81649208068848, 907.1866455078125], [1896.017578125, 578.9417724609375], [1332.86865234375, 659.5858154296875], [312.45098876953125, 705.5322875976562], [158.3904800415039, 746.0330200195312]]",1154945024,1142702080,1154945024,640,yolo26m_fp32_hq.engine,MOT17-09
8,,,6,"[1, 2, 6, 4, 3, 7]","[[1691.880126953125, 389.5470886230469, 1850.6685791015625, 738.060546875], [0.6801109313964844, 232.61941528320312, 167.1208038330078, 906.403076171875], [1872.693115234375, 345.4998779296875, 1919.25439453125, 582.4754638671875], [1301.9056396484375, 458.99542236328125, 1384.5367431640625, 660.73193359375], [266.36212158203125, 456.23797607421875, 358.5563659667969, 705.2575073242188], [117.2088623046875, 511.1593933105469, 196.70639038085938, 746.4729614257812]]","[0.9033011198043823, 0.8673644065856934, 0.7902171611785889, 0.7335847616195679, 0.7021416425704956, 0.3533042073249817]","[[1771.2743530273438, 738.060546875], [83.90045738220215, 906.403076171875], [1895.9737548828125, 582.4754638671875], [1343.22119140625, 660.73193359375], [312.45924377441406, 705.2575073242188], [156.95762634277344, 746.4729614257812]]",1154945024,1142702080,1154945024,640,yolo26m_fp32_hq.engine,MOT17-09
9,,,6,"[2, 1, 4, 6, 3, 7]","[[0.5617904663085938, 230.7350616455078, 169.67462158203125, 907.0465087890625], [1690.8409423828125, 390.1285705566406, 1848.948974609375, 740.0382080078125], [1303.13623046875, 458.3439025878906, 1387.291015625, 659.86669921875], [1871.747314453125, 346.3802185058594, 1919.25830078125, 591.0380249023438], [266.04071044921875, 456.1180419921875, 358.71307373046875, 704.5380859375], [118.90960693359375, 509.4233703613281, 196.6438751220703, 745.918212890625]]","[0.9289344549179077, 0.9204770922660828, 0.8316704034805298, 0.8077728748321533, 0.5961973667144775, 0.4712168574333191]","[[85.11820602416992, 907.0465087890625], [1769.8949584960938, 740.0382080078125], [1345.213623046875, 659.86669921875], [1895.5028076171875, 591.0380249023438], [312.37689208984375, 704.5380859375], [157.77674102783203, 745.918212890625]]",1154945024,1142702080,1154945024,640,yolo26m_fp32_hq.engine,MOT17-09
10,,,7,"[2, 1, 4, 6, 3, 5, 7]","[[0.61083984375, 231.9265594482422, 175.68777465820312, 906.1642456054688], [1687.4989013671875, 390.0980224609375, 1846.64990234375, 742.568603515625], [1308.175537109375, 458.5295715332031, 1389.173828125, 659.7245483398438], [1869.7115478515625, 351.2768859863281, 1919.287353515625, 596.2908935546875], [269.751220703125, 455.8800048828125, 359.1904602050781, 704.004638671875], [1281.59130859375, 534.3840942382812, 1324.9736328125, 659.9349365234375], [119.16354370117188, 516.4487915039062, 196.92828369140625, 746.2073974609375]]","[0.9417973756790161, 0.9184379577636719, 0.8669742345809937, 0.71901535987854, 0.6878507733345032, 0.42573511600494385, 0.39919573068618774]","[[88.14930725097656, 906.1642456054688], [1767.0744018554688, 742.568603515625], [1348.6746826171875, 659.7245483398438], [1894.4994506835938, 596.2908935546875], [314.47084045410156, 704.004638671875], [1303.282470703125, 659.9349365234375], [158.04591369628906, 746.2073974609375]]",1154945024,1142702080,1154945024,640,yolo26m_fp32_hq.engine,MOT17-09
