frame_id,inference_ms,postprocess_ms,n_detections,track_ids,bboxes_xyxy,confs,footpoints,mem_total_bytes,mem_delta_bytes,mem_bytes,imgsz,model,seq
1,,,8,"[1, 2, 3, 4, 5, 6, 7, 8]","[[1339.875732421875, 420.00714111328125, 1509.016357421875, 789.8129272460938], [581.8087158203125, 447.3397216796875, 674.3824462890625, 707.5300903320312], [1448.297119140625, 433.9556884765625, 1597.2147216796875, 762.8259887695312], [438.1806640625, 446.8299865722656, 552.7655029296875, 722.4736938476562], [937.366455078125, 434.7257995605469, 974.1871337890625, 514.6270751953125], [1012.4874267578125, 432.523681640625, 1059.0311279296875, 527.91064453125], [1256.410400390625, 447.1064453125, 1294.904296875, 546.1253051757812], [730.989013671875, 487.5008239746094, 766.302001953125, 567.73681640625]]","[0.9338204264640808, 0.8603850603103638, 0.7975836396217346, 0.7716295123100281, 0.7022663354873657, 0.6285739541053772, 0.6233806610107422, 0.4519098997116089]","[[1424.446044921875, 789.8129272460938], [628.0955810546875, 707.5300903320312], [1522.7559204101562, 762.8259887695312], [495.47308349609375, 722.4736938476562], [955.7767944335938, 514.6270751953125], [1035.75927734375, 527.91064453125], [1275.6573486328125, 546.1253051757812], [748.6455078125, 567.73681640625]]",1159450624,1147129856,1159450624,640,yolo26m_fp32_hq.engine,MOT17-02
2,,,8,"[1, 2, 3, 6, 4, 5, 8, 7]","[[1343.03857421875, 445.34344482421875, 1516.531982421875, 791.6142578125], [581.7286376953125, 447.91192626953125, 675.1854858398438, 707.230712890625], [1453.306396484375, 432.27294921875, 1598.83251953125, 768.7440795898438], [1011.590087890625, 433.1761779785156, 1059.669677734375, 527.784912109375], [438.099853515625, 447.4503479003906, 556.4561767578125, 722.38427734375], [936.401611328125, 434.876708984375, 974.9620971679688, 514.6513061523438], [730.6527099609375, 486.8770751953125, 766.49267578125, 567.267578125], [1257.276611328125, 447.3293762207031, 1295.514892578125, 546.1539306640625]]","[0.9082010388374329, 0.8662197589874268, 0.7589699625968933, 0.6949726939201355, 0.6830483675003052, 0.6806523203849792, 0.6794323921203613, 0.6261788606643677]","[[1429.7852783203125, 791.6142578125], [628.4570617675781, 707.230712890625], [1526.0694580078125, 768.7440795898438], [1035.6298828125, 527.784912109375], [497.27801513671875, 722.38427734375], [955.6818542480469, 514.6513061523438], [748.5726928710938, 567.267578125], [1276.395751953125, 546.1539306640625]]",1159450624,1147129856,1159450624,640,yolo26m_fp32_hq.engine,MOT17-02
3,,,8,"[1, 2, 3, 6, 8, 7, 5, 9]","[[1344.0618896484375, 443.3026123046875, 1524.282470703125, 797.4348754882812], [581.742919921875, 447.88592529296875, 677.0155639648438, 707.2118530273438], [1468.57861328125, 430.7564697265625, 1607.22705078125, 769.253173828125], [1009.46142578125, 433.397705078125, 1060.176513671875, 527.5753173828125], [730.7958374023438, 488.36834716796875, 767.2609252929688, 567.9111328125], [1257.3223876953125, 447.4133605957031, 1296.064208984375, 545.8507080078125], [936.697998046875, 434.61895751953125, 972.89794921875, 514.8755493164062], [975.5253295898438, 445.7576599121094, 1008.1612548828125, 511.8858337402344]]","[0.9173959493637085, 0.8561483025550842, 0.8147245645523071, 0.732657790184021, 0.6876664757728577, 0.684251070022583, 0.6627845168113708, 0.49297472834587097]","[[1434.1721801757812, 797.4348754882812], [629.3792419433594, 707.2118530273438], [1537.90283203125, 769.253173828125], [1034.8189697265625, 527.5753173828125], [749.0283813476562, 567.9111328125], [1276.6932983398438, 545.8507080078125], [954.7979736328125, 514.8755493164062], [991.8432922363281, 511.8858337402344]]",1159450624,1147129856,1159450624,640,yolo26m_fp32_hq.engine,MOT17-02
4,,,9,"[2, 3, 6, 7, 8, 5, 1, 9, 4]","[[581.0364990234375, 447.6997985839844, 676.9910278320312, 707.3317260742188], [1475.53125, 427.6409606933594, 1610.637939453125, 771.436767578125], [1007.5745849609375, 431.9072265625, 1060.3443603515625, 527.7616577148438], [1257.043701171875, 447.65985107421875, 1296.125732421875, 545.6675415039062], [731.2034912109375, 486.7950439453125, 767.2929077148438, 567.7257080078125], [936.556640625, 435.2341003417969, 972.7212524414062, 514.9069213867188], [1348.173583984375, 419.2838134765625, 1524.8494873046875, 800.3296508789062], [975.9346923828125, 446.6791076660156, 1009.2408447265625, 513.0526123046875], [439.432861328125, 446.5960388183594, 561.466796875, 723.0411376953125]]","[0.8594357967376709, 0.8167344927787781, 0.7689709663391113, 0.7068829536437988, 0.6819388270378113, 0.6686620116233826, 0.5513474941253662, 0.46744072437286377, 0.4020621180534363]","[[629.0137634277344, 707.3317260742188], [1543.0845947265625, 771.436767578125], [1033.95947265625, 527.7616577148438], [1276.584716796875, 545.6675415039062], [749.2481994628906, 567.7257080078125], [954.6389465332031, 514.9069213867188], [1436.5115356445312, 800.3296508789062], [992.5877685546875, 513.0526123046875], [500.4498291015625, 723.0411376953125]]",1159450624,1147129856,1159450624,640,yolo26m_fp32_hq.engine,MOT17-02
5,,,9,"[1, 4, 2, 3, 6, 5, 8, 7, 9]","[[1353.0013427734375, 419.6982727050781, 1530.543212890625, 799.4532470703125], [438.74468994140625, 447.7989807128906, 562.3558349609375, 723.1846923828125], [581.0165405273438, 447.7847900390625, 677.3331298828125, 707.1340942382812], [1483.63427734375, 433.1711730957031, 1620.7919921875, 770.2420043945312], [1007.5779418945312, 431.7497253417969, 1060.2340087890625, 527.5484619140625], [936.1415405273438, 435.3016662597656, 972.3863525390625, 514.9154052734375], [731.5166015625, 486.4984130859375, 767.1174926757812, 566.492919921875], [1256.9415283203125, 447.85516357421875, 1296.298583984375, 545.79150390625], [977.1055297851562, 456.85888671875, 1009.5616455078125, 512.05126953125]]","[0.908388614654541, 0.8982672691345215, 0.8539102673530579, 0.8486164808273315, 0.7476454973220825, 0.6920523047447205, 0.6788972616195679, 0.6613413095474243, 0.430151104927063]","[[1441.7722778320312, 799.4532470703125], [500.5502624511719, 723.1846923828125], [629.1748352050781, 707.1340942382812], [1552.213134765625, 770.2420043945312], [1033.9059753417969, 527.5484619140625], [954.2639465332031, 514.9154052734375], [749.3170471191406, 566.492919921875], [1276.6200561523438, 545.79150390625], [993.3335876464844, 512.05126953125]]",1159450624,1147129856,1159450624,640,yolo26m_fp32_hq.engine,MOT17-02
6,,,9,"[1, 4, 2, 3, 6, 5, 8, 7, 9]","[[1361.357421875, 417.64410400390625, 1534.9881591796875, 798.6638793945312], [438.731201171875, 447.9460754394531, 566.1414794921875, 723.5767211914062], [581.4359130859375, 447.93011474609375, 677.1443481445312, 706.8412475585938], [1492.0687255859375, 427.27099609375, 1626.0703125, 771.2205810546875], [1008.7459716796875, 432.0900573730469, 1060.5435791015625, 527.7003784179688], [936.296875, 434.5888671875, 972.332763671875, 514.1912231445312], [731.4819946289062, 486.3805847167969, 767.1934814453125, 565.5149536132812], [1257.44140625, 447.8659362792969, 1296.30419921875, 545.875244140625], [978.2799682617188, 444.0042724609375, 1010.2293701171875, 511.8321228027344]]","[0.9297588467597961, 0.8942522406578064, 0.8676068782806396, 0.8556029796600342, 0.7375768423080444, 0.690329372882843, 0.667357325553894, 0.6382248401641846, 0.5256537199020386]","[[1448.1727905273438, 798.6638793945312], [502.43634033203125, 723.5767211914062], [629.2901306152344, 706.8412475585938], [1559.0695190429688, 771.2205810546875], [1034.644775390625, 527.7003784179688], [954.3148193359375, 514.1912231445312], [749.3377380371094, 565.5149536132812], [1276.872802734375, 545.875244140625], [994.2546691894531, 511.8321228027344]]",1159450624,1147129856,1159450624,640,yolo26m_fp32_hq.engine,MOT17-02
7,,,10,"[1, 2, 3, 4, 5, 6, 8, 7, 9, 10]","[[1375.33935546875, 416.2281188964844, 1533.85888671875, 799.2599487304688], [580.9945678710938, 445.9919128417969, 678.3764038085938, 707.0274658203125], [1494.17333984375, 430.30743408203125, 1626.454345703125, 772.919677734375], [439.1168518066406, 446.1036682128906, 567.5473022460938, 724.0242309570312], [936.2823486328125, 435.061279296875, 971.439697265625, 514.1541748046875], [1010.2542114257812, 433.054931640625, 1060.0626220703125, 527.44873046875], [731.9910888671875, 481.83233642578125, 767.1859741210938, 567.9695434570312], [1257.3040771484375, 447.6702575683594, 1295.8089599609375, 545.6032104492188], [978.4078369140625, 443.203369140625, 1011.1435546875, 512.5377807617188], [654.2689208984375, 454.0352478027344, 713.9583740234375, 645.20361328125]]","[0.8943877816200256, 0.8663396835327148, 0.8535073399543762, 0.7755986452102661, 0.6957790851593018, 0.6620246767997742, 0.6255031228065491, 0.6098384857177734, 0.44928455352783203, 0.3992065191268921]","[[1454.59912109375, 799.2599487304688], [629.6854858398438, 707.0274658203125], [1560.3138427734375, 772.919677734375], [503.3320770263672, 724.0242309570312], [953.8610229492188, 514.1541748046875], [1035.1584167480469, 527.44873046875], [749.5885314941406, 567.9695434570312], [1276.5565185546875, 545.6032104492188], [994.7756958007812, 512.5377807617188], [684.1136474609375, 645.20361328125]]",1159450624,1147129856,1159450624,640,yolo26m_fp32_hq.engine,MOT17-02
8,,,9,"[1, 4, 2, 3, 5, 7, 8, 6, 10]","[[1387.5052490234375, 415.03948974609375, 1534.7357177734375, 799.184814453125], [438.7385559082031, 447.8774108886719, 569.185302734375, 723.8667602539062], [581.4207153320312, 445.7060852050781, 680.093017578125, 707.1279296875], [1495.5447998046875, 428.8653869628906, 1634.591064453125, 770.6639404296875], [936.1591186523438, 435.76031494140625, 971.8745727539062, 515.4547119140625], [1256.320556640625, 447.8747863769531, 1295.1678466796875, 545.552978515625], [731.3890380859375, 480.5332946777344, 767.5438842773438, 568.4569702148438], [1011.079833984375, 433.768310546875, 1058.6826171875, 527.2537231445312], [657.9541625976562, 454.9629821777344, 714.0317993164062, 639.1089477539062]]","[0.9131436944007874, 0.9032731056213379, 0.8521104454994202, 0.8147394061088562, 0.6917571425437927, 0.6687477827072144, 0.6551874279975891, 0.5349344611167908, 0.43740901350975037]","[[1461.1204833984375, 799.184814453125], [503.96192932128906, 723.8667602539062], [630.7568664550781, 707.1279296875], [1565.0679321289062, 770.6639404296875], [954.016845703125, 515.4547119140625], [1275.7442016601562, 545.552978515625], [749.4664611816406, 568.4569702148438], [1034.8812255859375, 527.2537231445312], [685.9929809570312, 639.1089477539062]]",1159450624,1147129856,1159450624,640,yolo26m_fp32_hq.engine,MOT17-02
9,,,8,"[4, 2, 3, 7, 8, 5, 6, 10]","[[436.76214599609375, 445.0736083984375, 569.096923828125, 724.3912963867188], [581.9119873046875, 445.27301025390625, 679.3612670898438, 707.245849609375], [1496.543701171875, 425.8728332519531, 1653.3402099609375, 768.9761352539062], [1254.5836181640625, 447.3447265625, 1295.7196044921875, 545.4241333007812], [731.0169677734375, 480.9995422363281, 767.0557861328125, 569.308349609375], [934.8426513671875, 435.1375427246094, 969.9863891601562, 513.5842895507812], [1013.748046875, 435.5703430175781, 1058.0994873046875, 527.4390258789062], [658.0759887695312, 456.2967529296875, 719.7826538085938, 643.1160278320312]]","[0.897779643535614, 0.8430894017219543, 0.7837897539138794, 0.7192836999893188, 0.6570961475372314, 0.561143159866333, 0.5134652256965637, 0.39897847175598145]","[[502.9295349121094, 724.3912963867188], [630.6366271972656, 707.245849609375], [1574.9419555664062, 768.9761352539062], [1275.151611328125, 545.4241333007812], [749.036376953125, 569.308349609375], [952.4145202636719, 513.5842895507812], [1035.9237670898438, 527.4390258789062], [688.9293212890625, 643.1160278320312]]",1159450624,1147129856,1159450624,640,yolo26m_fp32_hq.engine,MOT17-02
10,,,9,"[4, 2, 3, 7, 5, 8, 10, 6, 9]","[[437.4048156738281, 448.0703430175781, 570.2304077148438, 724.5738525390625], [581.4132690429688, 444.91290283203125, 678.8157348632812, 707.1837158203125], [1518.7110595703125, 423.88739013671875, 1649.59228515625, 771.796630859375], [1254.9775390625, 447.4668273925781, 1295.1199951171875, 545.8155517578125], [934.71337890625, 434.886962890625, 970.047119140625, 513.7625122070312], [730.4287109375, 473.7398376464844, 767.3292846679688, 570.9832153320312], [660.18212890625, 456.50457763671875, 721.4244384765625, 644.5906982421875], [1014.0872802734375, 436.3053283691406, 1059.552490234375, 528.0310668945312], [982.934326171875, 454.48126220703125, 1012.471923828125, 512.8543090820312]]","[0.8993101119995117, 0.8572584986686707, 0.6922490000724792, 0.689318835735321, 0.6583351492881775, 0.6332521438598633, 0.4850460886955261, 0.48496362566947937, 0.3886590301990509]","[[503.81761169433594, 724.5738525390625], [630.114501953125, 707.1837158203125], [1584.1516723632812, 771.796630859375], [1275.0487670898438, 545.8155517578125], [952.3802490234375, 513.7625122070312], [748.8789978027344, 570.9832153320312], [690.8032836914062, 644.5906982421875], [1036.8198852539062, 528.0310668945312], [997.703125, 512.8543090820312]]",1159450624,1147129856,1159450624,640,yolo26m_fp32_hq.engine,MOT17-02
