frame_id,inference_ms,postprocess_ms,n_detections,track_ids,bboxes_xyxy,confs,footpoints,mem_total_bytes,mem_delta_bytes,mem_bytes,imgsz,model,seq
1,,,4,"[1, 2, 3, 4]","[[427.1844787597656, 446.0015869140625, 555.7901611328125, 722.04052734375], [577.8665161132812, 445.6645202636719, 675.8869018554688, 709.8386840820312], [1335.984619140625, 421.9900817871094, 1503.9776611328125, 779.459716796875], [1677.937255859375, 430.98974609375, 1787.8358154296875, 588.5912475585938]]","[0.8270456790924072, 0.7902443408966064, 0.7709137797355652, 0.4845098555088043]","[[491.48731994628906, 722.04052734375], [626.876708984375, 709.8386840820312], [1419.9811401367188, 779.459716796875], [1732.8865356445312, 588.5912475585938]]",1165402112,1152872448,1165402112,576,yolo26n_fp32_576_hq.engine,MOT17-02
2,,,4,"[1, 2, 3, 4]","[[428.7170715332031, 446.4998779296875, 558.0794067382812, 721.18505859375], [578.6810913085938, 444.9731750488281, 676.0004272460938, 709.5794677734375], [1342.5263671875, 443.2357482910156, 1514.6168212890625, 791.0216064453125], [1677.7454833984375, 433.23480224609375, 1786.98681640625, 588.5551147460938]]","[0.840414822101593, 0.8208132386207581, 0.7096514701843262, 0.3744972050189972]","[[493.3982391357422, 721.18505859375], [627.3407592773438, 709.5794677734375], [1428.5715942382812, 791.0216064453125], [1732.3661499023438, 588.5551147460938]]",1165402112,1152872448,1165402112,576,yolo26n_fp32_576_hq.engine,MOT17-02
3,,,4,"[1, 2, 3, 4]","[[427.89215087890625, 447.5047302246094, 560.2705688476562, 721.2185668945312], [578.3175659179688, 445.7203674316406, 679.2669677734375, 710.0831298828125], [1345.8155517578125, 443.84466552734375, 1527.058837890625, 800.1243286132812], [1677.0819091796875, 431.6695861816406, 1787.1683349609375, 587.7540283203125]]","[0.8413971066474915, 0.7968576550483704, 0.7474058866500854, 0.3426935374736786]","[[494.08135986328125, 721.2185668945312], [628.7922668457031, 710.0831298828125], [1436.4371948242188, 800.1243286132812], [1732.1251220703125, 587.7540283203125]]",1165402112,1152872448,1165402112,576,yolo26n_fp32_576_hq.engine,MOT17-02
4,,,4,"[1, 2, 3, 4]","[[429.0299377441406, 447.48565673828125, 562.485595703125, 721.625244140625], [579.131103515625, 444.7684020996094, 678.0374755859375, 710.489501953125], [1351.2451171875, 423.3291320800781, 1533.98876953125, 797.4823608398438], [1674.954345703125, 430.43798828125, 1788.2972412109375, 588.870849609375]]","[0.841117262840271, 0.8179031014442444, 0.5662691593170166, 0.3160671591758728]","[[495.7577667236328, 721.625244140625], [628.5842895507812, 710.489501953125], [1442.616943359375, 797.4823608398438], [1731.6257934570312, 588.870849609375]]",1165402112,1152872448,1165402112,576,yolo26n_fp32_576_hq.engine,MOT17-02
5,,,5,"[1, 2, 5, 3, 4]","[[430.44854736328125, 449.3555908203125, 565.4862060546875, 722.0484008789062], [579.0238647460938, 445.1790466308594, 676.7294311523438, 710.3712768554688], [1492.419189453125, 422.9390869140625, 1612.9759521484375, 769.678955078125], [1353.3380126953125, 419.216064453125, 1543.1136474609375, 799.3707275390625], [1675.989990234375, 431.0556640625, 1788.3538818359375, 588.840087890625]]","[0.8535944223403931, 0.8252960443496704, 0.6701895594596863, 0.5468270182609558, 0.3071279227733612]","[[497.9673767089844, 722.0484008789062], [627.8766479492188, 710.3712768554688], [1552.6975708007812, 769.678955078125], [1448.225830078125, 799.3707275390625], [1732.1719360351562, 588.840087890625]]",1165402112,1152872448,1165402112,576,yolo26n_fp32_576_hq.engine,MOT17-02
6,,,6,"[2, 1, 3, 5, 6, 4]","[[578.9590454101562, 445.8915710449219, 676.8612060546875, 711.5673828125], [429.7272033691406, 447.5332946777344, 568.8146362304688, 723.3753051757812], [1361.608642578125, 418.0298767089844, 1558.2293701171875, 799.5404052734375], [1498.208251953125, 423.8103332519531, 1613.998046875, 769.89794921875], [732.6785278320312, 480.02447509765625, 770.5036010742188, 567.6068115234375], [1675.2760009765625, 430.2884521484375, 1787.60595703125, 589.1227416992188]]","[0.8323207497596741, 0.8314788341522217, 0.7169226408004761, 0.7093247771263123, 0.41589272022247314, 0.41349634528160095]","[[627.9101257324219, 711.5673828125], [499.2709197998047, 723.3753051757812], [1459.9190063476562, 799.5404052734375], [1556.1031494140625, 769.89794921875], [751.591064453125, 567.6068115234375], [1731.4409790039062, 589.1227416992188]]",1165402112,1152872448,1165402112,576,yolo26n_fp32_576_hq.engine,MOT17-02
7,,,6,"[1, 2, 5, 3, 4, 6]","[[426.7027587890625, 447.94976806640625, 569.7427368164062, 724.3267822265625], [579.9759521484375, 445.16339111328125, 676.4622802734375, 711.0947265625], [1503.397705078125, 424.1540832519531, 1622.066162109375, 769.287109375], [1374.3238525390625, 417.0496520996094, 1556.133544921875, 799.852783203125], [1677.24951171875, 432.5684814453125, 1786.7703857421875, 588.5432739257812], [731.7988891601562, 474.1696472167969, 771.0535278320312, 566.7276611328125]]","[0.8420863151550293, 0.8184155225753784, 0.6906998753547668, 0.5044151544570923, 0.46296799182891846, 0.397829532623291]","[[498.2227478027344, 724.3267822265625], [628.2191162109375, 711.0947265625], [1562.73193359375, 769.287109375], [1465.2286987304688, 799.852783203125], [1732.0099487304688, 588.5432739257812], [751.4262084960938, 566.7276611328125]]",1165402112,1152872448,1165402112,576,yolo26n_fp32_576_hq.engine,MOT17-02
8,,,5,"[1, 2, 5, 4, 6]","[[425.2630920410156, 446.5429382324219, 574.2492065429688, 724.8711547851562], [579.0057373046875, 445.3531799316406, 676.2601318359375, 711.8964233398438], [1508.806396484375, 421.94573974609375, 1620.0587158203125, 769.8541870117188], [1678.2904052734375, 434.1080017089844, 1787.083740234375, 588.1297607421875], [732.4849853515625, 475.2084655761719, 770.5614624023438, 568.1474609375]]","[0.8422715067863464, 0.8262452483177185, 0.6208295226097107, 0.5259892344474792, 0.45948171615600586]","[[499.7561492919922, 724.8711547851562], [627.6329345703125, 711.8964233398438], [1564.4325561523438, 769.8541870117188], [1732.6870727539062, 588.1297607421875], [751.5232238769531, 568.1474609375]]",1165402112,1152872448,1165402112,576,yolo26n_fp32_576_hq.engine,MOT17-02
9,,,6,"[1, 2, 3, 5, 6, 4]","[[422.9929504394531, 445.30145263671875, 574.2609252929688, 724.9874267578125], [579.576416015625, 444.5794372558594, 673.7750854492188, 711.6856689453125], [1399.8084716796875, 417.4383544921875, 1538.6343994140625, 796.2308349609375], [1508.0982666015625, 423.7587585449219, 1633.36376953125, 768.1398315429688], [731.6251831054688, 474.07421875, 770.1221923828125, 568.2068481445312], [1676.9993896484375, 432.5749206542969, 1786.2188720703125, 639.6761474609375]]","[0.8301109075546265, 0.8166443705558777, 0.5414007902145386, 0.5404108762741089, 0.42260560393333435, 0.32910433411598206]","[[498.62693786621094, 724.9874267578125], [626.6757507324219, 711.6856689453125], [1469.221435546875, 796.2308349609375], [1570.7310180664062, 768.1398315429688], [750.8736877441406, 568.2068481445312], [1731.609130859375, 639.6761474609375]]",1165402112,1152872448,1165402112,576,yolo26n_fp32_576_hq.engine,MOT17-02
10,,,4,"[2, 1, 3, 6]","[[578.9013671875, 444.2822570800781, 675.6329345703125, 711.2653198242188], [423.0399475097656, 445.5516357421875, 575.4667358398438, 725.0805053710938], [1411.4771728515625, 429.1463928222656, 1546.04345703125, 787.93603515625], [731.403076171875, 474.71923828125, 770.0521850585938, 569.4332275390625]]","[0.8441337943077087, 0.8346267342567444, 0.44475963711738586, 0.4367745518684387]","[[627.2671508789062, 711.2653198242188], [499.2533416748047, 725.0805053710938], [1478.7603149414062, 787.93603515625], [750.7276306152344, 569.4332275390625]]",1165402112,1152872448,1165402112,576,yolo26n_fp32_576_hq.engine,MOT17-02
